IRR,Request Count,Mean Latency (for window),99th Latency
0.0,92673,10.268423937640952,215.21975693999892
0.0,136919,22.46655887248152,276.98913189999996
0.0,168942,36.92300837722005,257.16707761999976
0.0,176669,87.1169424929371,362.8440856200079
0.0,182583,149.6064278597561,136.03996249999952
0.0,187033,296.31511275121386,122.64848264000123
0.0,198097,139.27865245928604,158.53462412000007
0.0,199813,1158.95285023003,176.4939842499972
0.0,203777,442.84601787310794,87.82639914999993
0.0,203783,321312.9401648333,501764.985391
0.0,207715,562.2144016136713,117.37223155999978
0.0,207720,518747.6736465999,625330.7039269999
