throughput,latency,threads
209.7,23.093983321420062,300
1572.85,6.263213253548921,300
1273.1,8.520817099056602,300
744.15,20.180138642473114,300
660.65,22.574665606542478,300
513.45,17.411337812834745,300
510.4,20.363495097077855,300
397.8,32.77802991452992,300
356.5,26.688121020894684,300
280.6,43.10495717344753,300
237.5,59.26130736842105,300
215.9,62.701769498607234,300
166.25,81.50998127453941,300
132.1,97.50344019682058,300
102.25,143.1093085995086,300
79.1,323.35241276864724,300
87.0,3077.360045402299,300
85.1,4787.523076968272,300
21.95,13177.237717539863,300
1.35,168659.70248148148,300
1.5,89700.14503333332,300
0.75,213279.65446666666,300
1.15,90594.26417391303,300
1.75,88806.74262857142,300
1.3,41673.085884615386,300
1.75,61518.9536,300
0.65,59372.235076923076,300
1.0,125149.69894999999,300
1.65,34450.72475757576,300
0.6,69814.56025,300
0.85,82093.03782352942,300
0.75,250395.98586666666,300
1.6,253199.92565624998,300
0.9,266746.8189444445,300
1.95,123061.99989743589,300
0.6,275085.50925,300
