IRR,Request Count,Mean Latency (for window),99th Latency
0.0,59601,26.317320974379633,500.34582019000084
0.0,59730,39804.98849975,95124.781768
0.0,59736,122960.35158199999,165334.040353
0.0,59742,186182.01523816664,226329.333885
0.0,106995,38.36370506589813,273.02622207999764
0.0,112210,260.1415786352828,318.4638020000021
0.0,120915,278.7144579427915,369.2895048000015
0.0,123582,698.9374713884919,422.61997300000064
0.0,129826,452.0453346287636,409.9564014500005
0.0,141241,195.46554696261848,383.9294101800009
0.0,144765,1103.4244409091998,372.41390433999976
0.0,157040,401.8588333854175,410.02808308
