IRR,Request Count,Mean Latency (for window),99th Latency
0.0,74722,2.9131203005767965,67.14967404000038
0.0,128682,12.682956936575014,97.48769126000003
0.0,158211,28.904909135965507,115.78130022999966
0.0,158239,58530.19487922222,160987.852754
0.0,161464,771.5325958006201,188.45580101999983
0.0,189596,101.56558762786558,72.4856918499988
0.0,208399,85.23609613312743,78.60193340000019
0.0,221378,100.57254247370044,61.071939539999974
0.0,230966,165.77100656748016,55.276425590000265
0.0,240876,302.3797438589019,46.47907580000005
0.0,250972,215.92657399603843,45.48127121999998
0.0,261515,346.64459404384627,53.04207536000006
