throughput,latency,threads,p99 latency,std dev,errors
4.0,2564.339285714286,44,54874.75,9373.01212555994,14
3.5,2573.2077294685987,46,57875.35999999997,10186.245043096018,16
2.3,2553.970238095238,46,64125.78000000004,9975.073471988264,18
1.4,3161.0714285714284,47,74858.77000000009,11317.228728135791,19
4.0,5138.205357142857,47,107939.6,18311.526022747883,20
3.4,6969.801801801801,56,115688.03999999998,23995.353617966735,31
2.7,7576.817391304347,57,115597.72,24431.272560798912,32
2.0,6917.421487603306,57,115462.23999999999,23670.0818104318,33
1.9,6582.799999999999,58,115936.41999999998,22577.102550051797,37
2.6,6116.967391304348,58,156292.0,22030.39000689883,38
2.5,6934.655555555555,61,167209.0,27120.498511029742,41
1.2,7179.975609756098,71,167209.0,28183.578681708248,53
1.6,7481.303797468354,72,167209.0,28676.515591965966,56
0.8,5971.262295081967,73,167209.0,25003.342505154276,58
2.8,4654.0625,77,123472.0,19929.412265145376,63
3.3,5223.658823529411,78,123472.0,20865.725753671995,65
0.8,4259.077922077921,79,123472.0,19063.915533476655,68
1.6,7167.482352941176,88,179571.0,28976.01335612899,77
2.0,9983.896103896104,90,248091.0,38900.047614158524,80
1.4,15458.758620689654,91,256087.0,53381.12707634331,82
0.0,17302.94,94,256087.0,57203.153546011534,87
1.5,19410.95918367347,97,256087.0,62482.66032500509,91
0.7,23921.36111111111,99,256087.0,67850.46685602213,94
0.7,20647.1724137931,106,231508.0,60810.86305332823,102
1.6,16847.577777777777,109,231508.0,54003.42307058326,106
1.1,15334.804878048779,112,254081.0,54614.72682171884,110
0.7,14586.463414634145,114,254081.0,52217.655858960934,113
1.0,15129.613636363636,117,254081.0,51629.008242489654,117
0.0,18083.214285714286,119,254081.0,57846.305943938954,121
0.4,13695.238095238094,126,166593.0,40173.580592106504,130
0.3,7113.764705882352,129,84811.0,21799.59301664085,134
0.0,5129.714285714285,131,35650.0,13458.208557286835,138
0.9,3629.75,134,35650.0,10139.87324378367,141
0.8,14560.75,137,268540.0,59980.527205765524,146
0.0,17122.11764705882,140,268540.0,65005.80321583061,150
0.8,26967.719999999998,148,382869.0,91515.7423277183,159
0.0,40751.5625,151,382869.0,113175.8036584197,163
0.0,47889.625,152,382869.0,135352.11017188517,166
0.0,47889.625,154,382869.0,135352.11017188517,169
0.0,0.0,158,0.0,0.0,175
0.8,19007.75,161,151709.0,53619.42117700584,179
1.3,24020.52380952381,170,351836.0,82063.25642796479,189
0.0,24020.52380952381,172,351836.0,82063.25642796479,192
0.0,24020.52380952381,173,351836.0,82063.25642796479,194
0.0,27105.30769230769,175,351836.0,97569.43468575308,197
0.0,0.0,179,0.0,0.0,203
0.0,0.0,182,0.0,0.0,208
0.0,0.0,192,0.0,0.0,219
0.0,0.0,194,0.0,0.0,222
0.0,0.0,195,0.0,0.0,224
0.0,0.0,196,0.0,0.0,227
0.6,52684.5,200,315826.0,128912.49008338951,233
0.0,52684.5,200,315826.0,128912.49008338951,238
0.0,52684.5,200,315826.0,128912.49008338951,249
0.0,52684.5,200,315826.0,128912.49008338951,252
0.0,0.0,200,0.0,0.0,253
0.0,0.0,200,0.0,0.0,255
0.0,0.0,200,0.0,0.0,261
0.0,0.0,200,0.0,0.0,264
0.0,0.0,200,0.0,0.0,274
