IRR,Request Count,Mean Latency (for window),99th Latency
0.0,59435,2.2445158250358017,62.65536265999991
0.0,114153,2.4545267489804914,66.25562395000024
0.0,171497,2.4353311390683263,69.59528872000013
0.0,230311,2.5413402690396927,70.70117807999999
0.0,288873,2.6273100997481884,69.69552426000003
-0.002,345649,2.7454008685794187,70.82058359999978
0.0,403800,2.628684958476552,66.11109878999983
0.0,460599,2.4432144675292533,66.28138234000004
0.0,515501,2.2398224599890333,66.35545699999999
0.0,570233,2.323237809798165,64.58655677999995
0.0,625366,2.891405660991615,77.92299903999974
0.0,678453,2.461978461211296,68.28348778000048
