IRR,Request Count,Mean Latency (for window),99th Latency
0.0,77908,2.621322069300051,29.679904559999848
0.0,156371,1.3210264147960553,29.291090879999878
0.0,234301,1.2416533357471427,28.300063200000025
0.0,313421,1.147717385443616,29.21089088000007
0.0,391820,1.210347664232735,28.022960100000176
0.0,470611,1.0964016255825206,28.37895473
0.0,548827,1.3152499386622578,27.53267234000013
0.0,625722,1.1166927353907532,27.299553499999988
-0.002,705135,0.9787921776022246,27.040616720000042
0.0,784004,1.0484458179700922,27.38216187999999
0.0,864493,0.9710685478207703,26.53180136000001
0.0,940024,1.0192018604236994,26.4742263699998
