throughput,latency,threads
1165.65,5.790486981626518,117
1294.7,3.2911030225386244,117
1318.95,2.731121179406845,117
1250.75,1.6021691506602096,167
1297.6,1.633490655519046,167
1357.55,1.3555017866054597,167
1266.25,1.1782804259330264,84
1283.35,1.3325467783548117,84
1347.55,1.242125578965637,84
1272.2,1.2756910498216532,134
1357.85,1.0338144859135425,134
1320.3,1.1391058568875254,134
1299.6,1.1311080362537764,184
1285.5,1.2406303930822857,184
1320.65,1.215494239849277,184
1280.55,1.232936909903173,234
1335.5,1.1661068382564612,234
1318.9,1.1054703230724128,234
1253.6,1.2084740531560183,110
1325.6,1.1955441143980674,110
1315.0,1.2923765133660243,110
1214.15,1.1519941404076226,24
1312.15,1.165114574882375,24
1315.3,1.1418962597910207,24
1319.7,1.1325273856423141,75
1324.15,1.0482877658532883,75
1328.1,0.9703987207174277,75
1316.55,0.9579332545589829,95
1315.55,1.0027029874108002,107
1304.25,1.0698226319597477,114
1380.65,0.9707308996285318,131
1322.15,0.9838205490181372,132
1321.5,0.935313290494448,132
1313.25,1.1015431071383321,182
1357.6,1.0445578618658224,182
1273.15,1.0368641810799475,182
