IRR,Request Count,Mean Latency (for window),99th Latency
-1,6790,31.451652386780903,273.9500000000003
-1,11168,32.376442015786274,282.0399999999999
-1,15464,34.86670838548185,281.01
-1,19829,32.705105105105105,279.0
-1,24180,34.12042209807573,285.8799999999999
-1,28370,34.199620972836385,286.28000000000065
-1,32702,34.70617592014972,299.4800000000005
-1,37031,31.401464307504575,267.0299999999977
-1,41432,29.47186147186147,210.4599999999998
-1,45795,34.03827460510328,281.0
-1,50125,33.7072152653548,282.44000000000005
-1,54302,109.19676549865228,3284.6400000000085
-1,58638,34.11097178683385,289.0799999999999
-1,63000,35.2508854781582,290.0
-1,67517,32.05833824395993,247.39999999999964
-1,71971,34.63512677798392,285.6399999999999
-1,76295,34.98936170212766,285.0
-1,80685,30.580586080586077,281.43999999999954
-1,85002,32.91596130592503,268.6500000000008
-1,89408,36.69910447761193,293.27
-1,93799,30.876042908224075,222.42000000000004
-1,98196,37.605929586164294,322.39999999999986
-1,102603,36.0639431616341,289.1999999999989
-1,106960,35.542875157629254,285.1299999999999
-1,111405,33.677419354838705,279.0
-1,115878,32.764460345855696,281.21999999999997
-1,120190,33.13496932515337,281.3800000000001
-1,124575,33.653333333333336,278.49
-1,128823,34.86538461538461,306.7399999999997
-1,133252,30.733689205219452,209.90999999999914
