43,525,16
139,228,10
456,372,15
181,544,8
535,245,4
217,171,6
73,408,17
298,597,16
157,57,12
148,144,21
292,40,13
125,472,13
288,364,19
537,370,9
96,34,20
383,516,17
361,205,13
159,89,2
128,244,7
452,205,7
403,524,16
517,593,1
433,182,3
394,82,3
89,169,10
100,190,8
152,430,6
174,529,4
26,216,20
130,571,9
