IRR,Request Count,Mean Latency (for window),99th Latency
0.0,74574,2.76469530111564,64.14748612000002
0.0,149589,2.5188373651846105,66.16816610000006
0.0,224238,2.825100772986386,64.98405169999995
0.0,300542,2.427667404939599,66.28296036000002
0.0,376095,2.314724979318025,64.36291375000052
0.0,450655,2.2905238726811112,66.66705732000008
0.0,525757,2.4648671892428684,61.663687969999756
0.0,601112,2.365466684320372,59.32585847999998
0.0,677048,2.1469672702118117,59.57976219999996
0.0,752454,2.0984108731591258,58.210254200000584
0.0,827224,2.497019994604798,59.16851820000015
0.0,902147,2.2447352699454575,57.743534600000174
