170,311,10
487,453,20
49,306,9
40,357,8
505,260,20
438,575,3
223,123,21
51,396,9
332,124,17
223,368,4
437,578,3
144,600,1
352,600,3
578,600,4
394,600,2
122,555,19
30,21,20
591,600,8
139,600,8
87,20,2
37,20,19
579,20,7
355,20,1
594,20,10
403,20,2
102,20,9
577,65,2
433,20,21
551,20,2
526,104,2
