IRR,Request Count,Mean Latency (for window),99th Latency
0.0,7920,32.23520012687982,587.7814583799953
0.0,35335,38.946596121975254,515.5298819999999
0.0,70844,22.477965237460925,200.65813330000063
0.0,70859,86542.58275986667,164120.490766
0.0,70865,184147.543958,239004.49450099998
0.0,79597,123.90780916279874,92.99995713999796
0.0,80304,693.7169660258359,5686.5248702296185
0.0,80309,79681.5478286,119015.349537
0.0,80321,97401.82416799999,363773.32428299997
0.0,80372,13317.349457392156,226427.545334
0.0,80411,20849.731445999998,279296.5068
0.0,80416,327665.4861442,611393.062773
