throughput,latency,threads
2583.05,1.795353905231984,73
2615.2,1.5068446519857261,73
2650.85,1.4139816867853616,73
2662.1,1.1783642609222147,73
2552.1,1.5086423950971068,73
2261.2,2.4251312851649014,100
1883.8,4.839712731763488,150
1769.7,5.3524376120860016,150
1195.5,11.324798180933831,200
1232.7,10.976787942461693,200
753.3,15.591278260985499,200
435.5,9.42587041754008,200
362.2,15.136118197397877,200
261.6,24.258658421874998,200
244.55,42.04031155820258,200
257.15,56.45590411194274,200
240.65,66.34927399528333,200
221.25,65.65331186729792,200
