throughput,latency,threads,p99 latency,std dev,errors
4.3,2765.2385321100915,200,55692.41000000001,9863.901923652225,11
4.7,3345.9238095238093,200,61403.469999999965,12006.960683512343,13
4.3,3567.1989795918366,200,78819.99,13082.028394286644,15
5.5,3697.2074468085107,200,90124.75999999994,14481.419824492565,16
5.0,4502.189743589744,200,93961.51999999989,17278.011863002026,18
2.8,4028.3863636363635,200,96476.73999999986,16675.788812651586,28
5.0,3383.5081967213114,200,95550.07999999994,15090.856670994288,31
1.9,3998.931972789115,200,121687.60000000028,17549.930957855006,35
3.6,3759.2631578947367,200,120786.85999999984,16547.536850895314,37
4.6,4157.370860927152,200,112971.07999999955,17183.256400584025,40
4.4,6216.63448275862,200,153601.6599999997,23722.527229411953,42
4.5,6145.888888888889,200,170435.56,23990.634733148403,49
4.1,5802.539772727273,200,170175.45999999993,23791.10230698162,51
5.9,5487.576719576719,200,169499.19999999995,23296.740915129936,53
5.0,5142.066666666667,200,175322.27999999977,23378.18549198364,55
3.2,4114.2967032967035,200,131280.70999999892,20030.687878725137,58
3.0,4726.356725146199,200,124924.92000000011,20339.349298869183,61
4.3,4130.909677419355,200,131017.3199999997,19281.84317163909,68
3.8,4218.174825174825,200,106067.56000000008,16014.695172095422,71
3.7,6253.824324324324,200,191689.75999999876,27332.236164983864,74
3.4,5593.414473684211,200,186354.71999999983,26555.64896750505,77
2.5,6069.007462686567,200,210362.40000000075,28096.773749315857,81
6.1,4525.802547770701,200,170380.97999999812,24343.343975631018,83
5.0,2912.6588235294116,200,82560.11999999998,12356.40658020031,88
5.3,3596.560846560846,200,96202.59999999928,18620.481050609793,92
4.9,3516.2488262910797,200,82622.6999999999,18133.472278016827,97
4.8,3592.81,200,83425.46000000014,18039.047011672945,99
2.1,4410.356725146199,200,128860.72000000012,20365.130454549562,101
4.9,3431.0958083832334,200,82823.95999999985,13036.159755521883,104
4.0,4854.7405063291135,200,122910.14999999978,19008.562777897718,109
5.7,5489.149700598802,200,160532.63999999996,22594.14848483038,112
4.8,4744.871134020618,200,159809.85000000003,20233.53655038187,114
6.7,5537.910377358491,200,162004.99,24013.76475389556,116
5.6,4389.166666666667,200,139839.1400000006,20078.643807606044,119
6.4,3807.370212765957,200,77826.79999999974,16830.37250157714,122
7.6,3169.2243346007604,200,72466.20000000026,15347.68261167524,127
11.2,2034.607142857143,200,45488.97000000021,7612.988786332245,129
9.4,2142.8786127167627,200,53845.12999999962,8238.257191678158,132
9.2,2622.7513368983955,200,49815.5,15742.112629976284,134
11.7,2374.0554216867467,200,41359.59999999989,14801.356055655611,137
15.3,2088.995614035088,200,35864.38000000008,13999.019255757084,139
15.8,1596.480769230769,200,23619.029999999995,12559.949757196098,143
14.9,934.3830155979202,200,20825.14000000006,3487.6596952568866,144
15.4,802.1644951140065,200,16103.900000000061,2914.7003260784377,148
20.5,630.3067669172932,200,11486.28,2195.532723941256,150
29.2,473.405,200,7559.679999999999,1748.769852917499,155
35.6,307.8043694141013,200,5586.8799999999965,1046.091501677308,159
18.4,702.23818707811,200,4180.999999999956,15447.806557077038,163
19.8,973.0961165048543,200,2928.039999999999,18767.499094133032,165
2.0,2548.2506596306066,200,3356.299999999999,33577.9398110268,168
2.1,4473.943262411347,200,262329.95999999705,44934.93956086277,172
0.7,5664.544715447154,200,410591.7400000001,49648.491891147496,176
4.3,21457.703296703297,200,532017.0,98382.9102468168,182
27.0,3107.8035190615833,200,31349.579999999718,34957.11629024185,186
8.9,4280.366748166259,200,112856.09999999811,43127.956528975104,191
29.6,2537.9111747851002,200,11006.369999999906,33056.02279320034,194
13.7,1979.7007575757575,200,8010.759999999856,29618.856771534785,197
15.4,3307.850591715976,200,33896.97000000206,39527.25495292622,199
9.9,3065.0160349854223,200,118244.67999999995,34962.923935936866,203
6.8,6060.264192139738,200,229506.40999999552,52335.438515852824,208
