throughput,latency,threads
2.55,146.24042101408452,76
2.65,135.48099966935482,129
686.55,25.2074825449223,295
2176.3,14.008946281783285,310
2216.0,9.538415651190721,310
1753.95,8.502454220239505,252
2624.4,5.819783385346768,252
1899.75,8.956188052473042,252
1685.2,8.090531123849155,258
78.35,15.2175682477734,355
86.6,22.16048392363676,355
112.5,141.0391459356641,197
1.25,184.32731381407538,173
0.1,361.4718453085436,171
0.05,27257.809061518517,170
0.1,160279.7686502,168
0.1,191070.11504099998,166
3.4,16820.743659438354,242
44.45,1177.4197159958292,297
13.65,1021.6983680495935,297
1.4,949.3124856215985,239
7.7,2735.171381903296,239
0.8,4723.478798459595,239
0.95,3753.7329647301585,200
0.05,10628.192112888888,199
0.1,17084.986210954547,197
0.05,111056.55157474999,196
0.1,197343.5202488,194
0.05,229809.990768,193
2.3,28501.544241387754,244
4.7,7673.5703767801415,338
3.15,6610.54219055665,367
0.9,5620.4730444285715,333
0.65,15746.46662837234,333
1.05,25790.89549351923,333
0.3,39656.657440824994,333
