IRR,Request Count,Mean Latency (for window),99th Latency
0.0,5538,79.28021475261826,875.6666913699707
0.0,9299,260.8152496691489,6262.534444720039
0.0,14157,240.68453091620228,2741.9694331799947
0.0,17748,338.16715038596493,10247.507034399983
0.0,25201,109.03754287376725,892.078255959999
0.0,28781,284.3095043377841,2983.0325964999943
0.0,32164,341.8075905804238,8989.07229296
0.0,36250,266.2433695306877,5025.792668340043
0.0,42134,206.0777493131226,2844.0541935699844
0.0,48564,208.8034998186068,2396.735605399967
0.0,57129,35.42450351588609,615.1609146200001
0.0,60403,270.9929045764851,10320.984081499999
