throughput,latency,threads
2343.2,4.204519004386306,100
2180.05,5.091834600446705,100
1836.1,7.678327843140053,100
1622.45,10.494993114795186,100
519.85,15.291168540184822,100
211.5,25.293207428999867,100
187.6,49.84645116466176,100
252.25,76.32869476714936,100
307.15,78.5696647983908,100
409.75,57.2915776512662,100
166.05,84.26622261526187,100
216.7,104.53803791334154,100
193.1,137.89235139316702,100
46.6,229.5487834531614,100
203.1,238.41791197072226,100
79.65,343.5060389785681,100
186.7,227.81611517606763,100
198.15,255.6458585327038,100
52.2,308.84124629212045,100
75.8,470.70651054176477,100
185.15,381.91104904681896,100
223.1,230.33005248910234,100
244.55,172.4570091285231,100
151.95,255.54875114467973,100
94.1,384.1235964110586,100
215.7,376.5965959897252,100
455.65,234.71268416546337,100
155.65,189.81193412372923,100
116.85,203.981537237072,100
201.25,286.1644353641703,100
207.65,306.78395442919907,100
174.95,427.64932192996105,100
209.45,287.54633264875577,100
0.6,648.2296481659125,100
0.8,1458.701814832397,100
0.6,174465.7905729189,100
