throughput,latency,threads,p99 latency
211.9,33.5935141509434,179,414.0
215.5,35.05462431133513,179,442.3600000000006
210.3,34.885704217079756,179,413.46000000000635
207.2,34.34470504619758,179,408.5599999999977
213.4,34.74527410207939,179,422.35000000000036
207.4,31.579914122137403,179,357.0
164.0,31.074747474747475,179,402.0
188.8,667.0130558428127,179,7310.0
211.5,665.9817310183985,179,7310.0
209.4,664.0047828335056,179,7310.0
206.8,628.9059399877525,179,7307.33
217.4,25.1843568808425,179,316.9399999999987
214.6,24.988447483201696,179,296.15999999999985
216.5,25.146281571562206,179,319.0
182.9,26.510164802117163,179,318.87000000000074
177.7,547.460459828196,179,7292.0
212.2,550.1799062460408,179,7292.0
208.5,558.2202739024702,179,7292.0
211.0,541.696688905362,179,7289.150000000001
209.8,30.938324420677358,179,382.6800000000003
208.6,30.446724734518554,179,372.0
212.8,28.180360959392065,179,333.0800000000017
210.4,23.90731939163498,179,260.6399999999994
209.5,24.395459408058954,179,274.72000000000116
219.7,24.0462332785731,179,276.5200000000004
210.2,24.148505530713106,179,288.0
200.3,24.546861974514705,179,296.03000000000065
138.2,631.7844872462259,179,7304.449999999999
223.5,713.8168868168867,179,7310.7699999999995
218.9,707.3411448328851,179,7309.9
210.7,699.0061923417161,179,7309.0
205.2,102.04054526389373,179,7115.0
206.1,25.21262932572244,179,279.0
211.4,23.776244751049788,179,252.55999999999767
214.3,23.458303464755076,179,251.15999999999622
212.5,23.664652925846955,179,247.1399999999994
211.8,23.709294117647058,179,245.98999999999978
210.0,23.4220572640509,179,245.0
211.0,23.21388856027446,179,231.46999999999935
213.7,23.36144578313253,179,257.0400000000009
187.3,24.419951338199514,179,271.9499999999998
157.1,703.8818252730109,179,7310.08
216.4,703.1655261459006,179,7311.0
209.2,706.1955844155844,179,7311.0
218.0,678.8407643312102,179,7309.0
211.3,26.11241080828167,179,234.0
214.5,22.152168815943728,179,222.6900000000005
222.3,22.54577993303314,179,223.0
210.5,22.54006522245516,179,230.12999999999917
217.0,23.168305378831693,179,250.77999999999338
212.2,23.089907192575406,179,251.26999999998768
212.0,22.967598027706032,179,252.09999999999488
203.8,22.692189349112425,179,235.97999999999954
217.7,21.234744560075683,179,190.42000000000004
82.5,36.358938547486034,179,246.34000000000196
262.5,733.4947148636304,179,7316.349999999999
209.2,728.0405492939499,179,7316.0
203.5,741.910495049505,179,7317.24
215.0,622.5386430015727,179,7309.0
204.5,21.381066794810184,179,199.0
206.8,21.589178115208483,179,207.0100000000002
210.8,21.92629315493967,179,219.12000000000262
210.6,22.175333253272488,179,203.0
208.4,22.63738496474244,179,235.61999999999898
219.9,23.193715428974933,179,246.22000000000477
215.0,22.950579693172504,179,229.2000000000007
200.3,22.35917496443812,179,215.03999999999357
95.6,32.31946345469477,179,271.6500000000014
243.0,817.2712561347658,179,7339.589999999999
213.3,819.2329167774528,179,7339.7699999999995
210.5,808.3490293809024,179,7339.0
209.5,698.1148008672828,179,7333.0
211.8,21.88025085788664,179,216.47999999999954
215.2,21.95242030696576,179,217.28000000000065
207.2,23.029275808936827,179,239.61000000000058
210.4,22.574541148608642,179,220.53999999999903
