throughput,latency,threads
7.0,2881.8396624472575,178
5.1,2832.725,178
6.55,2943.6094420600857,178
6.95,3255.0185873605947,178
7.35,3087.3601398601395,178
5.15,2906.6345381526103,178
6.5,3444.1931330472103,20
5.95,3308.269076305221,20
9.4,2366.680781758958,20
5.95,2313.9674267100977,20
7.65,2825.720588235294,20
9.25,2091.5887573964496,20
17.35,2326.5770676691727,75
15.15,1530.2015384615386,75
9.15,757.5711340206185,75
12.85,1918.959090909091,75
18.2,1387.1725806451614,75
6.1,998.694214876033,75
8.1,1931.8169014084506,90
8.9,2107.3323529411764,90
9.4,1943.8767123287669,90
16.85,1855.32,90
8.15,1441.114,90
5.75,1395.363309352518,90
5.65,2939.1982378854627,75
5.2,3461.89400921659,75
8.25,3471.3568773234197,75
7.6,2648.378548895899,75
6.35,1899.6557971014493,75
10.25,2214.0542168674697,75
16.95,2095.1911764705883,91
11.0,1564.0393559928443,91
9.2,996.4850746268655,91
9.3,1192.0675675675675,91
9.95,1231.46875,91
8.95,1381.28835978836,91
16.55,2121.4755381604696,39
13.7,1999.2201986754965,39
5.1,1615.0214477211796,39
6.1,2693.7578475336322,39
5.9,3090.4016736401672,39
6.7,2966.7808764940237,39
8.55,2647.9213114754098,356
8.1,2085.8228228228227,356
5.8,1732.025179856115,356
6.7,2289.2439999999997,356
9.8,2904.4939393939394,356
12.4,1795.5237020316026,356
13.55,822.8998073217726,25
20.45,1254.9101620029453,25
25.0,1221.9878587196467,25
12.2,829.4952766531713,25
7.05,922.4337662337662,25
7.1,1597.1943462897527,25
8.6,2023.801282051282,350
11.65,1644.15099009901,350
11.95,863.8683651804671,350
11.55,791.068376068376,350
18.1,2093.7195945945946,350
5.6,2565.7610993657504,350
6.2,1844.2838983050847,70
7.65,2489.888086642599,70
8.2,2461.5425867507884,70
6.6,2401.684745762712,70
6.85,2855.881040892193,70
8.05,2813.8020134228186,70
10.4,2109.9972899728996,383
16.9,1230.5467889908257,383
9.1,902.9346153846154,383
17.9,2022.585185185185,383
9.85,1894.9315315315314,383
5.95,1199.806349206349,383
7.55,2394.3308550185875,193
8.6,2186.1211180124224,193
8.95,1843.1399999999999,193
9.9,1563.2493368700266,193
18.25,1429.5640569395016,193
10.6,1250.848432055749,193
21.45,1413.6942277691105,24
13.1,1159.4298118668596,24
6.55,882.0824742268042,24
8.6,2044.3795379537953,24
6.95,2072.0739549839227,24
7.4,2168.4320557491287,24
10.05,1864.3706896551723,343
8.2,1232.7205479452055,343
7.5,1544.8312101910826,343
10.45,2044.4233983286906,343
12.3,1426.6153846153845,343
21.2,1989.9236526946108,343
8.15,2164.107508532423,223
6.65,1797.006779661017,223
8.35,1913.99,223
10.6,1569.2301587301588,223
7.75,1874.7411444141687,223
9.3,1711.041055718475,223
8.75,1469.8277777777776,362
17.1,2367.5891472868216,362
16.25,1580.0600600600599,362
7.6,598.2410147991543,362
8.45,1600.1625,362
9.9,1731.5122615803814,362
11.1,1392.4642857142856,71
8.15,1491.9038961038962,71
16.05,1826.944099378882,71
11.1,1291.9202226345083,71
7.0,993.4206128133704,71
8.8,1739.920634920635,71
13.0,1551.8456221198155,92
21.95,1822.3834048640915,92
6.5,1877.851851851852,92
6.85,1487.1503759398495,92
5.05,2787.298319327731,92
7.25,3211.9837398373984,92
5.65,2987.9069767441856,126
8.7,2702.9438596491227,126
7.1,2570.063694267516,126
8.2,2637.6633986928105,126
6.75,2196.4695945945946,126
11.65,1556.2201086956522,126
10.35,1338.284090909091,188
9.1,1146.7994858611823,188
8.25,1395.6167146974062,188
7.3,1915.1451612903224,188
8.1,2153.9344262295085,188
21.0,2619.523316062176,188
12.8,1986.7721893491125,48
8.8,884.2962962962962,48
7.75,1328.371951219512,48
7.25,1874.29,48
8.4,2011.7051282051282,48
7.9,2038.4492307692308,48
8.2,4613.577639751552,89
30.85,1811.951282051282,89
28.0,278.9192863211555,89
12.0,242.4092615769712,89
6.65,930.1367292225201,89
4.9,2305.1385281385283,89
5.6,3353.952380952381,364
5.95,3549.2857142857138,364
5.85,3532.5,364
6.0,3864.5738396624474,364
6.5,3494.276,364
5.35,3271.514767932489,364
6.8,3411.242798353909,111
7.95,2599.5593220338983,111
6.8,2286.578231292517,111
7.7,2360.837931034483,111
9.8,1954.1314285714284,111
13.6,1211.203426124197,111
10.75,2365.349794238683,231
15.85,2385.890566037736,231
5.2,1266.0308788598575,231
5.9,2397.9774774774774,231
6.8,2681.933070866142,231
6.5,2995.3195488721803,231
9.35,2587.8517350157726,194
12.15,1535.7744186046511,194
12.85,888.408,194
19.8,778.1500765696784,194
11.3,1109.249196141479,194
8.05,1480.7538860103625,194
8.05,1656.8478260869565,389
10.65,1486.1791443850266,389
19.9,1772.0180032733222,389
9.6,1673.9186440677965,389
8.35,1333.518105849582,389
8.85,1620.9358600583091,389
12.2,1374.4204275534441,268
13.1,1032.1471172962226,268
15.6,638.8675958188153,268
20.8,1632.756868131868,268
6.55,2120.313186813187,268
8.45,1448.4180602006688,268
8.2,1888.363363363363,337
10.65,2149.904255319149,337
11.0,1451.914351851852,337
13.2,855.7116182572613,337
24.6,1419.3624338624338,337
11.55,1322.4647302904564,337
