throughput,latency,threads
1290.5,2.3766301001162335,27
1259.95,2.4768591596580993,27
1258.2,2.3763501186756635,30
1164.95,3.1188073086805788,43
1226.85,3.012558050969072,43
1235.0,3.0308463113652393,43
1263.0,2.1104864759919297,43
1253.25,2.1284136121789303,43
1272.1,2.154265293980043,43
1261.8,2.4324882193289867,43
1245.8,2.372389585712204,43
1258.2,2.3247882846096517,43
1253.85,2.202878140556408,43
1204.8,2.9067810598211032,43
1239.15,3.01114176308936,43
1261.65,2.882830893373005,43
1227.15,2.15677078010971,48
1252.7,2.109684056268761,48
1245.1,2.2954412805150723,48
1252.6,2.4547914223570118,48
1245.1,2.5655566901229276,48
1220.2,2.6144251945327226,48
1246.95,2.5629039202033685,48
1237.0,2.419289649288651,48
1273.7,2.2216311946541465,48
1258.6,2.356624575113284,48
1224.9,2.3690295261208445,48
1228.15,2.3094937282144783,48
1248.4,2.191618805859417,48
1297.4,2.1507859421696973,48
1254.85,2.2877367088811233,48
1249.8,2.318559288996994,48
1234.7,2.359383437885285,48
1255.85,2.5529794182378147,48
1231.05,2.3720236593112176,48
1289.15,2.3559268720336397,48
1262.2,2.0806693587978287,48
1223.7,2.2191368635881523,48
1235.35,2.5432006361089785,48
1258.95,2.4473003376940072,48
1261.6,2.2853298492523977,48
1208.2,2.0600454901644847,48
1261.3,2.5223860127967557,50
1257.5,2.6172783031092606,50
1227.25,2.6556410247024087,50
1263.9,2.8122083048232716,50
1224.35,2.793191957020559,50
1195.35,2.91173689711783,50
1257.95,2.84204190577156,50
1328.5,2.916737655852325,50
1250.3,2.9246903441627943,50
1263.55,2.550729832694314,50
1271.75,2.5631283051640708,50
1236.85,2.270514117377502,50
1236.6,2.3284602219041375,50
1227.65,2.3493177087500845,50
1226.1,2.493556331839296,50
1244.8,2.4610800579731724,50
1237.2,2.4511484381919315,50
1230.85,2.37873904607978,50
1260.05,2.548737022509205,50
1262.65,2.3683727186966497,50
1248.4,2.2654517700741565,50
1246.5,1.9887742234597376,50
1242.4,2.0421475724634766,50
1269.15,2.007140427637111,50
1283.8,1.9741395974169886,50
1256.85,2.0713870129931613,50
1220.2,2.5175619384826518,50
1255.65,2.695449781678036,50
1263.0,2.586741072512128,50
1264.85,2.2185028349952987,50
1241.25,2.376806225121004,50
1200.1,2.886924566771109,50
1240.6,2.9201612190770403,50
1275.95,2.67603936209522,50
1265.45,2.208204330293203,50
1270.1,2.1380810305263296,50
1272.95,2.1226954044872888,50
1266.2,2.2050234109037827,50
1232.3,2.3346170198867413,50
1242.05,2.4780194259792436,50
1242.15,2.5020311415402032,50
1253.85,2.5264869608868152,50
1231.7,2.9474423104337317,62
1256.9,2.836972429286374,65
1268.65,2.932257126342042,65
1197.95,2.5293048958532287,65
1265.15,2.6179890470668847,65
1197.95,2.4659101300612827,68
1273.65,2.5211765482784534,68
1244.8,2.4319710561652332,68
1253.0,2.3196298518375804,68
1252.75,2.268097598433092,68
1231.75,2.355416474636662,68
1090.6,2.3132304889933355,68
