throughput,latency,threads,p99 latency
55.55,685.4673191191891,289,15472.420000000002
54.31666666666667,1172.3290568654647,159,31392.45
54.7,1025.4416985729204,581,15508.779999999999
57.15,808.7581830327321,271,15488.300000000001
54.96666666666667,1009.4456483746941,479,15523.809999999998
55.266666666666666,1185.0028449502133,47,15490.349999999999
56.63333333333333,1034.443046357616,333,15494.369999999999
55.0,1213.9252463472646,114,15545.599999999999
53.516666666666666,2234.098712446352,294,24910.49999999986
54.96666666666667,2320.837811271297,271,27907.129999999943
53.28333333333333,2333.142029972752,290,19832.980000000138
58.083333333333336,1785.051158301158,284,16566.899999999998
55.8,2188.058648111332,284,17854.67
55.9,1999.5975568374615,285,16789.48
56.88333333333333,2032.6456931359353,287,16835.079999999998
57.016666666666666,2145.613067027759,283,16675.299999999992
56.5,1998.0720221606648,286,16328.630000000003
54.416666666666664,2587.719206289779,285,26386.600000000002
53.6,2599.480104127929,289,31404.620000000003
57.55,2280.1039886039885,287,16673.309999999994
55.3,2278.0248885586925,280,16718.420000000002
54.416666666666664,2423.449731389102,118,16799.759999999995
56.083333333333336,2365.7831690674752,110,16697.399999999998
56.266666666666666,2384.124515128006,109,16701.08
57.95,2281.2274464831803,112,16237.81
55.95,2416.351111111111,288,16425.359999999993
56.96666666666667,2452.0118296529968,108,16772.08
57.3,2340.765544554455,107,16547.49999999997
55.583333333333336,2548.0402201524134,107,16576.51
53.61666666666667,3432.9602888086642,335,31505.62
56.43333333333333,2614.6418663303907,109,16699.0
52.9,2966.952708907254,332,23256.56
55.233333333333334,2694.5808855765013,108,16707.36
56.483333333333334,2683.242970123023,104,16901.45
56.8,2779.492792792793,109,16939.739999999998
56.15,2805.5938628158847,112,16650.389999999996
55.333333333333336,2910.1597353497164,106,17170.18999999999
57.06666666666667,2946.649197355996,111,16990.719999999998
56.483333333333334,3000.18536121673,115,16882.749999999996
54.95,3225.0215605749486,108,16884.04
55.28333333333333,3187.339430894309,109,16822.059999999998
56.416666666666664,3206.3497409326424,113,16693.45
48.11666666666667,6180.773244147156,118,31630.039999999997
56.06666666666667,3086.214285714286,116,16845.0
55.13333333333333,3142.7369238736405,108,16747.48
55.86666666666667,3050.761976802824,103,16781.8
55.766666666666666,3235.281582952816,106,16975.48
55.03333333333333,3194.814776274714,99,16670.17
54.666666666666664,3162.2494791666663,100,16567.85
55.85,3386.1418666666664,99,16944.239999999998
56.25,3133.9235931853377,97,16678.26
55.733333333333334,3217.0885416666665,99,16840.489999999998
54.166666666666664,3469.500814774579,284,20459.12
55.083333333333336,3376.7564575645756,281,17846.54
54.583333333333336,3186.906784049715,98,16786.56
55.2,3206.2482088024562,283,16731.300000000003
56.75,3073.583588175331,93,15870.849999999999
54.4,3210.2654680063456,281,17950.399999999998
53.5,3359.942116868798,285,17943.649999999998
55.61666666666667,2924.650809716599,95,16502.41
