throughput,latency,threads
1464.95,4.201407897163725,37
791.7,6.052867627412314,37
386.85,9.249039665840225,201
1616.95,16.2465994139597,247
1253.45,13.483667073579829,247
746.5,12.708252523959803,247
2.1,12.748716017620815,134
0.15,37.62273590362098,131
0.15,13144.269451581395,128
0.1,77207.623174,126
0.1,100483.27164716666,124
0.15,129787.64859699999,121
0.1,154788.27589942855,119
0.15,173732.478423375,116
2.5,23500.531281767857,126
399.15,179.55431494337978,126
4.0,172.96576022272896,126
5.85,177.100408822983,232
228.75,254.03993553520536,317
9.75,204.96380577655,317
3.25,224.42771023628427,317
3.25,2330.0843590523077,314
1.2,8233.92846816129,314
2.6,6807.786428191489,314
2.0,13577.708687128441,227
0.15,8052.63346488172,227
0.05,15266.760710818182,227
0.1,50348.23948333333,198
0.05,176114.9005535,197
0.1,333811.332055,195
1.75,42503.18861657895,237
0.75,32911.271666442306,252
1.0,15359.23122852381,272
0.15,26934.714603342105,276
0.4,19694.016863580644,287
0.25,25207.874151624997,287
