IRR,Request Count,Mean Latency (for window),99th Latency
0.0,42204,2.483023259098663,62.18988409999956
0.0,83894,2.297331641605945,60.63150023999976
0.0,115149,2.2951821629877873,61.64600729999994
0.0,156758,2.266623565135488,64.26391954000007
0.0,159501,3.2598566968,60.64658611000005
0.0,201676,1.925387998387479,54.19768676000023
0.0,240827,2.2351336056201037,61.98892519999971
0.005,284570,2.1625818862391464,64.11534060000004
0.0,327887,2.179241604808433,62.41306284000035
0.0,373487,2.1500488125448447,57.98699391000077
0.0,417105,2.585991223070378,66.37881441999988
0.0,445870,2.2103572597849146,60.20705949000004
