throughput,latency,threads,p99 latency
85.41666666666667,37.58313539192399,174,318.30999999999995
82.31666666666666,34.15589586523736,173,286.0
81.16666666666667,72.86254396248533,173,402.829999999999
84.01666666666667,29.567462686567165,173,273.44000000000005
78.3,52.80553679945982,173,437.5200000000004
88.88333333333334,28.643570170287727,173,261.9199999999928
85.83333333333333,30.09608644859813,173,248.5
85.36666666666666,32.39018691588785,172,286.25
79.55,591.7457627118644,172,7258.179999999999
82.8,30.53125943823618,172,276.8800000000001
79.86666666666666,750.3352788586251,172,7326.15
84.18333333333334,34.15002970885324,172,295.3199999999997
84.41666666666667,31.76016622143069,172,271.60000000000036
80.45,90.42497806376133,172,343.80000000000103
84.0,32.04513274336283,172,284.0
79.48333333333333,645.1828718609144,171,7270.929999999999
83.98333333333333,32.696243714877255,171,290.3599999999997
84.48333333333333,29.964965267290847,171,270.6000000000022
83.78333333333333,115.48816234498308,170,7099.059999999999
82.06666666666666,31.91392560713188,169,280.0
81.35,367.21144139091416,169,7150.66
81.51666666666667,33.37039331062248,169,285.0
82.88333333333334,34.398038049940546,169,308.0
85.05,32.19635508524397,169,282.96000000000004
84.75,33.13529765484065,165,302.0
80.05,768.2696520618556,163,7421.0
85.91666666666667,31.115021459227467,163,275.1199999999999
84.0,31.987263033175356,163,284.22999999999996
84.81666666666666,33.48349401110137,163,312.0
77.9,707.8104746317512,160,7313.44
84.05,31.40559646539028,160,278.1199999999999
84.8,31.47005016228976,160,277.1800000000003
80.76666666666667,109.02199710564398,160,7100.840000000001
83.93333333333334,32.348918760958504,160,286.0
83.01666666666667,32.632103990326485,160,292.8199999999997
82.63333333333334,33.20619750941211,159,308.3000000000002
84.55,32.601096048456874,159,285.32000000000016
80.1,632.2544642857142,159,7278.0
85.28333333333333,33.23510324483775,159,286.5400000000009
83.53333333333333,33.62270302311796,159,297.75
81.4,630.1900282220131,159,7272.11
83.71666666666667,33.52363636363636,159,303.9200000000001
85.38333333333334,35.36857476635514,158,300.75
78.56666666666666,636.5004922874958,157,7265.0
86.7,36.09267734553776,157,314.0
84.36666666666666,33.779490219324245,157,291.6799999999984
83.81666666666666,30.210322195704055,156,221.87999999999917
79.13333333333334,32.468535639725616,156,281.46000000000004
86.06666666666666,30.484384037015616,156,235.5600000000013
85.23333333333333,31.42116244411326,156,276.42999999999984
82.65,727.377722464219,156,7496.799999999998
84.18333333333334,33.58034647550777,156,282.0
77.26666666666667,392.1926887598224,156,7428.519999999997
86.73333333333333,32.693658827031854,156,287.2000000000003
85.03333333333333,33.3307917888563,156,309.50000000000045
77.6,737.5314215985356,156,7461.889999999999
84.88333333333334,31.360283269401002,156,273.29999999999967
82.8,581.1220730565095,156,7253.599999999999
84.71666666666667,31.739906377998828,156,275.60000000000036
79.16666666666667,44.0196914998359,156,333.0
84.13333333333334,33.91935483870967,200,289.0
83.1,35.70956210902592,200,304.6800000000003
83.86666666666666,33.02808485210636,198,278.0
78.53333333333333,37.298906439854186,198,316.28000000000065
86.13333333333334,34.88114870628376,197,328.28000000000065
78.08333333333333,766.2279947054931,195,7374.089999999999
85.05,32.52795389048991,195,285.3000000000002
84.93333333333334,30.95545851528384,194,273.27999999999975
80.21666666666667,645.2661316211878,192,7289.839999999999
84.16666666666667,34.39504716981132,192,307.14000000000027
86.23333333333333,32.78953356086462,191,296.619999999999
82.65,31.273430526628978,189,272.5200000000004
77.76666666666667,765.7096354166666,186,7376.8099999999995
84.8,33.556444444444445,186,284.5
84.05,31.897406004080445,184,276.3599999999997
83.35,32.51320083061406,183,280.27999999999975
80.86666666666666,597.6795705001413,183,7288.0
84.05,32.69104965804341,183,284.0
81.95,489.390625,181,7184.969999999998
86.66666666666667,35.54060258249641,181,312.0
80.06666666666666,669.4193134424125,179,7278.1
83.11666666666666,34.59844868735083,179,306.4099999999994
77.5,92.9084722694794,179,3929.599999999999
88.18333333333334,31.581415929203537,178,234.54000000000084
85.28333333333333,34.01915144372422,176,283.2000000000007
80.51666666666667,755.2068203347017,176,7325.32
85.15,31.500439753737908,176,280.7600000000002
80.93333333333334,692.5402737981534,176,7301.16
82.96666666666667,32.292690417690416,176,285.0
85.35,36.59970544918998,175,324.0
86.43333333333334,32.71855072463768,175,278.0
79.43333333333334,602.3182308522114,174,7561.749999999995
82.66666666666667,30.625267012511443,174,277.4200000000001
81.7,32.3646408839779,170,287.8199999999997
80.36666666666666,34.04822111143781,169,313.94000000000005
84.55,30.1182005292561,169,222.98000000000002
81.38333333333334,467.31033527292874,169,7265.599999999999
84.36666666666666,35.034205829863176,169,302.0
80.75,713.39904,168,7289.0
83.23333333333333,33.27737003058104,168,275.0
84.6,33.349779735682816,168,316.46000000000043
80.63333333333334,204.9806749351024,167,7211.280000000001
86.23333333333333,32.14080871809578,167,290.2399999999997
80.2,748.1583652618135,167,7301.98
85.3,32.79801517805021,167,304.19999999999794
86.33333333333333,31.42625325992466,167,277.96000000000004
79.16666666666667,36.07806031933767,167,308.1700000000001
83.56666666666666,31.955969267139476,167,278.1500000000001
79.26666666666667,543.478660538411,167,7214.590000000001
85.43333333333334,32.77468867651317,167,281.93999999999954
79.81666666666666,32.82907488986784,167,286.94000000000005
86.23333333333333,34.36951433586893,167,286.80999999999995
82.53333333333333,32.94333843797856,166,301.6800000000003
81.21666666666667,32.58633831720903,166,283.0
84.21666666666667,33.45572227125625,166,330.0
85.65,31.073880162885395,165,246.3200000000015
