IRR,Request Count,Mean Latency (for window),99th Latency
0.0,69950,16.946166779270904,316.0992722800009
0.0,112906,22.068228239668247,239.08165674000165
0.0,145292,43.674428003846984,662.7925521199988
0.0,153471,137.6474933760493,147.10081649999998
0.0,159840,102.97920693782383,150.8018177000003
0.0,167169,193.20232598144358,127.86217319999979
0.0,177254,210.33406639835135,204.0365431999988
0.0,184458,280.82287598803725,160.52965940000036
0.0,191314,357.20685622503294,169.03180360000215
0.0,198124,223.50674676032446,173.09808320999895
0.0,204358,404.26354603219545,168.22597998000225
0.0,209396,628.7670265220324,447.10963175998614
