throughput,latency,threads
563.55,5.279598278985185,119
1834.0,9.682923457937104,171
1098.05,16.954765130320972,200
862.95,19.38493445362478,200
679.8,25.341633415057984,200
568.0,22.02364753326381,200
406.0,29.23125588218043,196
563.9,42.475871285249845,196
687.05,42.84132876440488,196
122.5,55.31110127506745,196
142.3,63.31877388182589,196
144.85,133.13567438295271,196
48.45,131.31512507434445,181
137.5,128.7907494218561,181
130.55,103.5042998671406,181
110.55,76.26915735971318,181
105.55,143.20182170709546,181
151.1,192.94559982622326,181
121.35,242.43705947397004,191
223.05,189.74714193675126,191
151.6,213.6562679656843,191
111.0,195.56165593688868,191
152.0,234.37920741315628,191
100.7,280.2099475607489,191
92.8,270.52203427906636,192
133.8,367.03011047199266,192
118.8,353.8059828116676,192
103.85,397.9522115904054,200
129.3,283.69648874186674,200
108.55,222.38899653199294,200
90.65,179.10584759010655,200
108.6,385.44613603525323,200
104.65,410.5607336810855,200
44.55,595.1215038547324,200
134.25,548.45656610725,200
71.55,641.4891924338057,200
