throughput,latency,threads
1589.75,7.749194492530272,113
2763.55,8.109453297709836,146
2326.45,11.45958746620008,200
1197.6,14.441545771995546,200
572.65,19.87844010620043,200
112.2,29.635006063398023,200
125.15,51.338906929382716,200
96.45,115.56911064439784,200
432.75,57.33430059157943,200
146.55,59.715150263446844,200
121.1,62.766285812464304,200
110.4,112.48520536910613,200
232.55,96.18342233563193,200
111.9,85.76776676841064,200
135.6,103.59295917966878,200
97.75,160.30307084895003,200
101.1,227.03814320609425,200
83.85,249.41460886151395,200
81.2,303.5629561756528,200
115.25,266.50022376650014,200
140.2,196.10658823332835,200
119.95,185.42299315579567,200
72.75,265.5838729756871,200
80.95,368.609126309154,200
73.05,334.0649955296582,200
76.15,172.14464431023245,200
69.65,221.2537380443226,200
61.65,410.1271965582068,200
51.3,569.7561692168674,200
42.8,680.4121752147695,200
79.05,574.7662926078544,200
56.8,503.38197270417015,200
64.05,508.44581158464615,200
81.85,555.4117686862357,200
116.3,395.2501746727689,200
95.15,435.1085920199556,200
