IRR,Request Count,Mean Latency (for window),99th Latency
-1,31138,28.225386032015866,335.0
-1,52628,22.763806638204105,242.39000000000033
-1,73786,22.207174758680306,221.1399999999994
-1,95216,21.21901056142301,215.02999999999972
-1,116350,21.544567245586336,203.91999999999823
-1,137376,23.402490801018963,253.65999999999983
-1,158642,21.32557487380819,200.0
-1,179821,20.485634197617376,155.78000000000065
-1,201382,21.71297071129707,166.57999999999993
-1,222479,21.21119235095613,164.85999999999967
-1,243753,20.78913417431193,173.8399999999965
-1,265021,21.4413496051687,200.0
-1,286179,20.748604151753756,194.14999999999964
-1,307595,20.95955213435969,172.23999999999978
-1,328811,20.44482221277801,179.79999999999927
-1,349925,21.451324925605782,267.2600000000002
-1,371216,21.530510407755916,247.10000000000215
-1,392629,20.21881160236553,172.9400000000005
-1,414248,20.942214196416167,214.0
-1,435414,20.678389830508472,177.3999999999987
-1,456612,20.81465273856578,162.0
-1,477808,19.469259365170146,143.05000000000018
-1,499084,20.83725517824433,180.01999999999953
-1,520285,19.667480609020394,151.73999999999978
-1,541275,23.171787909103898,281.03999999999905
-1,562661,19.725182277061133,147.6800000000003
-1,584019,20.22197151318573,178.03999999999903
-1,605173,20.710358509281562,156.6800000000003
-1,626511,20.1131087202718,168.35000000000036
-1,647561,19.444033565637888,143.04000000000084
