throughput,latency,threads
472.9,42.82009854091774,200
80.55,304.1709310986964,200
0.8,17540.769375,200
76.2,1561.5573543307087,200
1.2,16187.284458333334,200
0.5,40132.5319,200
13.3,11418.215631578947,200
1.65,17780.20190909091,200
0.1,79075.788,200
0.75,55723.03366666666,200
7.85,20065.952681528663,200
2.15,27403.793348837207,200
0.55,60410.22181818181,200
0.65,73701.96753846153,200
4.25,41257.75447058823,200
14.4,129508.44455208333,200
3.65,201981.9395068493,200
4.15,31198.39369879518,200
1.6,149717.38965625,200
1.75,53215.404057142856,200
0.85,71605.23035294117,200
1.25,113959.9408,200
11.85,55463.77552742616,200
32.8,4447.842305343512,200
30.4,4130.2810986842105,200
19.65,4730.397938931297,200
1.0,110582.0316,200
2.55,115978.16937254902,200
1.85,73558.61616216216,200
1.5,79141.0067,200
2.0,98708.24462499999,200
1.5,95892.55666666667,200
16.65,23906.200429429427,200
19.65,9816.20927226463,200
18.95,10669.016316622692,200
6.05,47242.79098347107,200
