405
572
542
431
298
429
141
590
52
95
361
52
49
48
47
55
56
59
53
408
40
35
146
67
43
59
432
428
434
426
142
142
142
142
141
141
351
24
179
62
225
149
599
353
524
443
312
589
146
525
180
265
308
130
228
526
423
99
164
153
