throughput,latency,threads
6.75,4.738582162962962,25
6.35,3.2440531679389313,25
253.15,21.740704044882627,190
27.05,39.55213918792531,190
12.0,98.88431618326487,190
8.45,679.7426968107821,190
9.2,1251.1855733591904,137
15.05,1069.151347330275,129
10.85,1168.389295568376,126
8.15,1501.6956775007343,126
9.25,2112.1607856690266,123
17.95,1960.4555389264497,121
12.45,1799.8439889697352,121
15.1,1580.6916492373625,120
10.6,2163.939324722149,120
8.15,2577.6591821299853,119
11.7,3241.6471100558288,118
7.2,3398.593521449168,147
4.6,4158.447168553648,159
3.85,4467.762938734824,164
4.9,4655.612099666667,167
6.0,2274.351019338983,169
3.75,3403.7973619010236,170
6.3,2484.8445811713395,171
4.95,3318.9459030766666,174
6.55,1689.0853207921348,175
0.1,5076.330821,176
3.8,7592.3940557320575,176
2.75,16472.359016954888,178
2.4,9123.2513779162,183
3.05,10727.808801341462,185
0.1,19395.130961918916,185
2.4,18267.16610863964,200
0.1,29647.098824134617,200
0.05,15029.466738647057,200
0.1,158852.3721946,200
