throughput,latency,threads
1368.25,1.3215557320045834,30
1370.5,1.2652150467904923,30
1313.15,1.1296335105595443,30
1311.95,1.150946315426374,30
1364.15,1.1204413131328397,30
1325.75,1.1202827581220633,30
1306.5,1.1116643011034084,30
1269.35,1.1057902451554118,30
1306.0,1.1292352654041904,31
1347.35,1.090062784783442,31
1312.95,1.0935248825209107,31
1322.65,1.0660832025330842,31
1334.7,1.2040432307507338,51
1297.65,1.2420418020427892,51
1325.65,1.4191149577845108,53
1347.2,1.2316913182196862,53
1323.1,1.1476526764993604,53
1327.25,0.9366883062654316,53
1335.7,1.0704242558833528,53
1325.3,1.2102197728584208,53
1300.95,1.1814927500412327,53
1343.6,1.1166795024467344,60
1269.95,1.086455900869298,60
1329.65,1.1684273546839405,63
1343.7,1.1470189213313742,68
1335.15,1.0275630446457742,68
1346.7,1.0050680680923114,68
1338.6,0.9698943416033396,68
1349.9,0.9753300721688007,68
1365.85,1.0145992121253524,68
1305.7,1.017383481814998,68
1307.75,1.0687624784201748,68
1326.3,1.0233630859194927,68
1281.3,1.039279431683498,68
1306.05,0.9820343226396979,68
1179.35,0.9617554610170845,68
