178,293
20,134
75,55
90,151
90,151
91,57
89,151
90,151
89,150
85,153
94,151
88,152
83,152
84,152
79,155
81,153
81,151
82,152
78,148
83,156
79,150
80,147
83,154
81,149
78,146
79,147
75,147
81,146
76,147
73,149
