throughput,latency,threads
2316.5,4.936332561790477,100
1516.0,8.237821539522262,176
1922.8,9.786543739440168,200
913.1,14.867564648537591,200
1132.15,17.194159022156665,200
429.85,27.76220013360859,200
65.75,40.35157853914552,200
719.85,51.00637803694105,200
63.0,53.46652733089795,200
171.2,36.68750252492008,200
174.15,77.38712704166156,200
127.55,79.18817758751071,200
62.9,105.14098583118486,200
101.6,142.71267249289505,200
200.8,119.84741770148027,200
63.35,123.14948175502393,200
64.75,118.73644548540588,200
82.85,187.72075079952378,200
67.95,264.2710751259568,200
46.35,379.262107446107,200
56.6,418.05540869865416,200
45.0,543.6554132097926,200
140.95,296.0260473131313,200
45.75,350.3602328947482,200
47.1,384.7704627157827,200
40.9,801.8264038340187,200
48.5,875.6394067267398,200
34.15,854.5048380443629,200
33.15,800.3412832379101,200
121.25,594.0983431702466,200
115.4,515.9100712013011,200
48.95,493.368487155112,200
130.5,546.5165023893505,200
78.7,652.786878462909,200
53.75,671.5386824054002,200
62.85,838.8768398067076,200
