IRR,Request Count,Mean Latency (for window),99th Latency
0.0,137695,16.12784610593703,332.112642880005
0.0,163538,21.862632311578214,185.43764625999998
0.0,163545,74118.89170814285,140288.09771499998
0.0,171282,123.41158711328073,120.63430409999768
0.0,171295,177998.46929816666,288439.168144
0.0,172012,2240.5543991735294,2386.868954800374
0.0,172017,362092.6375342,390967.93308
0.0,173521,1420.1939043010973,65.1929708000006
0.0,173531,355423.032246625,502334.445244
0.0,173537,541220.1221774999,579273.294979
0.0,173543,611014.4064791666,638087.766422
0.0,173549,633210.2010165,708657.6555199999
