IRR,Request Count,Mean Latency (for window),99th Latency
0.0,10897,10.432503237994284,200.19078871999966
0.0,10928,43203.174363,73895.354763
0.0,15424,430.5960269056939,16.03592826
0.0,150940,25.24237694160654,489.22092210000096
0.0,150955,46210.71509486667,76864.208887
0.0,158835,142.4339071034088,48.339732869999764
0.0,163425,325.4572428777073,115.08407963999919
0.0,193977,28.614741690134853,358.0543438100001
0.0,193982,163413.8881814,305984.399723
0.0,193987,345114.4253094,503552.681322
0.0,193992,396973.160115,586999.597107
0.0,193997,429270.7411022,659248.072087
