throughput,latency,threads
3166.55,7.711116697618972,87
1424.5,8.673168593742172,87
82.95,9.200888180544254,276
87.75,31.795536388408184,298
1325.05,34.1474682184265,298
1689.95,24.197609847744666,200
0.35,18.663177723249376,151
0.1,28.703579479879753,149
1.95,13979.93856265306,183
14.6,2472.432629047478,306
42.2,889.2502687982978,306
913.15,69.142133372069,306
0.05,64.22203209141259,166
0.1,67.8970059357542,164
0.1,204157.5549772,162
977.6,68.00235261515647,221
369.4,60.89548261832826,221
97.95,53.38684518501195,221
0.15,182.54590759728066,197
0.05,631.1800317773815,196
0.1,207244.04159133334,194
0.05,242963.24501475,193
0.15,282660.4160758333,190
0.1,373387.62673566665,188
0.05,385281.9949606667,187
0.1,440585.73786999995,185
0.05,419798.56306899997,184
0.15,413196.52102116664,181
0.05,370550.4613284,180
0.1,446137.44151966664,178
0.1,515301.45832459995,176
0.05,565804.9869286,175
0.1,577647.3504614,173
0.1,535935.3031465999,171
0.1,526127.7193111667,169
34.0,3476.0561266652044,169
