throughput,latency,threads
2975.55,13.452137493623455,200
2180.7,14.719277410965013,200
1721.6,16.868790129894297,200
1304.45,18.156090995302435,200
407.15,19.47237259561225,200
4.0,16.53456870485857,200
48.9,39.19657586261458,200
97.2,118.33140271961048,200
285.95,103.57050705612775,200
42.9,120.4242059028283,200
22.0,142.78102939424173,200
36.0,318.13614517641224,200
105.05,180.85651876080956,200
4.2,295.35349165507745,200
23.05,335.6641175653817,200
24.8,926.7522106695485,200
37.05,846.654691213192,200
56.85,728.2003057371525,200
41.8,781.9451330950626,200
1.45,686.2488469355644,200
43.5,895.6341499348703,200
5.0,1249.254254104104,200
47.7,1013.4066111881497,200
45.7,976.9854210650407,200
52.5,824.0311283155893,200
44.9,703.7103999898671,200
99.9,693.0744148928028,200
102.6,556.238679672797,200
53.95,487.65451363111714,200
43.85,568.5661049114623,200
41.7,715.1642282652329,200
37.2,1210.2483666089613,200
20.15,1214.0684672453306,200
88.85,960.3043663430233,200
49.3,680.1050739529375,200
91.3,544.5014144229679,200
