throughput,latency,threads
150.95,23.24963762835376,73
33.8,174.92490532544377,73
25.9,312.9970579150579,73
25.05,818.5202914171656,70
32.7,858.7110504587155,67
33.85,626.8056971935007,65
28.3,1014.1813339222614,65
37.3,1132.8749517426272,65
28.85,1475.4151126516463,63
28.45,1299.9967469244289,63
41.7,757.2159988009591,63
27.85,1814.5545098743266,63
29.1,1569.7016683848797,62
29.05,1258.4787332185886,62
41.5,564.0567204819278,62
38.75,2892.3351393548387,62
29.85,843.5514941373534,62
34.35,1161.2078209606987,62
30.55,2008.0633780687397,62
35.05,622.9672867332382,62
31.4,1647.9660923566878,62
30.3,1615.653287128713,62
25.65,968.210641325536,62
35.45,1645.0948885754583,66
28.75,3069.131304347826,66
31.9,1270.8151269592474,66
45.55,846.4916783754115,66
44.5,1345.9431011235954,66
30.25,1229.589150413223,66
45.2,778.7631736725664,66
29.1,3099.528922680412,66
28.1,1167.1706352313167,66
55.65,775.9710008984725,68
43.25,1492.235556069364,71
44.95,659.4454193548387,71
35.9,1374.4654247910864,72
