IRR,Request Count,Mean Latency (for window),99th Latency
-1,24665,35.94667832167832,321.0100000000002
-1,44188,36.91125150421179,335.5
-1,64193,493.11274509803917,7162.0999999999985
-1,83785,37.15596056169704,317.2399999999997
-1,104025,31.389348025711662,278.32000000000016
-1,123533,423.1574701516618,6751.919999999997
-1,143712,31.283704572098472,239.34999999999945
-1,164012,34.90548424737456,324.1300000000001
-1,183696,33.57282953562157,282.0
-1,203595,774.1527687296416,7307.58
-1,223778,32.726436781609195,292.0
-1,243524,31.187314759928867,273.5
-1,263353,35.952668073560446,302.0
-1,283366,31.014394829612222,278.0
-1,303231,34.68857312018946,304.8400000000001
-1,323227,39.63144028103044,369.1299999999992
-1,343110,33.081755593803784,300.2600000000002
-1,363088,35.11667666466707,304.0
-1,382986,35.10841232227488,310.69000000000005
-1,402750,620.254177377892,7249.87
-1,422635,587.2160963244613,7285.429999999999
-1,442792,33.37662337662338,280.8800000000001
-1,462318,429.8650646950092,7168.119999999999
-1,482475,32.03340419070756,282.0
-1,502456,32.970997336490086,278.0
-1,522047,762.7825376062787,7318.41
-1,542385,33.03078276165348,285.8899999999999
-1,562303,35.613321799307954,325.0
-1,582376,36.529600466608336,311.0
-1,602308,33.322118197776476,301.80999999999995
