throughput,latency,threads,p99 latency
85.66666666666667,49.03133084219603,87,491.79999999999836
82.95,97.48726752503576,87,805.1199999999999
81.1,393.36943069306926,87,5403.380000000001
84.13333333333334,35.92986030267753,87,320.89000000000027
79.43333333333334,688.3396048918156,445,7341.990000000002
85.43333333333334,36.15494601692443,445,340.6500000000001
84.01666666666667,35.78327898013638,445,297.0
76.36666666666666,36.874625074985005,445,335.3000000000002
84.5,34.61374549819927,147,285.6700000000001
77.76666666666667,73.26413816457838,147,981.8800000000006
88.36666666666666,32.624082232011745,147,278.9499999999998
82.68333333333334,493.35346413243406,147,7162.219999999998
83.55,32.64827995255041,341,279.27999999999975
79.45,532.5947691314175,341,7243.0199999999995
84.55,31.875110979579755,341,277.1999999999998
78.91666666666667,37.519988066825775,341,328.0
86.75,34.253890489913545,573,275.0
79.31666666666666,673.8455623197692,573,7401.559999999999
87.58333333333333,33.11240420096509,573,284.75
83.41666666666667,31.61907673494344,573,279.55999999999943
81.13333333333334,33.63837965700768,191,283.85000000000036
82.58333333333333,32.856548856548855,191,282.32000000000016
81.18333333333334,34.82809285924184,191,307.96000000000004
79.73333333333333,388.92782495101244,191,6696.509999999997
86.86666666666666,32.775161859917596,305,282.0
85.55,31.344157726877352,305,279.50999999999976
78.86666666666666,732.7865892972276,305,7397.609999999997
85.16666666666667,31.541948778333822,305,240.02999999999972
86.51666666666667,32.4532791642484,270,280.52999999999975
84.5,32.919976112272316,270,276.5
82.68333333333334,34.34140780849244,270,311.7000000000003
84.48333333333333,34.93950905902981,270,324.2799999999993
78.18333333333334,730.21388716677,149,7313.46
83.71666666666667,30.894193928676685,149,254.90000000000327
79.4,43.669270833333336,149,337.6999999999998
86.36666666666666,33.66618622081292,149,282.0
85.18333333333334,34.01638864501024,215,293.5600000000013
81.63333333333334,36.59515469935785,215,335.8400000000001
85.05,32.37351543942992,215,279.9600000000005
79.06666666666666,773.2321951219512,215,7307.48
85.11666666666666,31.525678866587956,123,275.1100000000001
85.01666666666667,33.136574074074076,123,285.9400000000005
79.4,581.2325655790146,123,7249.839999999999
86.36666666666666,32.85147945992531,123,291.17999999999984
78.53333333333333,648.192513368984,138,7283.049999999999
85.25,35.448796054540175,138,309.0
81.16666666666667,561.9467436637792,138,7242.639999999999
83.31666666666666,31.389514218009477,138,270.6599999999994
84.53333333333333,32.634836427939874,287,275.14000000000027
79.18333333333334,420.565464261857,287,7063.900000000006
83.71666666666667,36.75234068257324,287,309.8800000000001
82.73333333333333,36.88473144236572,287,323.4400000000023
84.68333333333334,35.01651430256561,104,319.71999999999935
79.81666666666666,248.36949730190284,104,7262.78
83.55,31.85421686746988,104,274.5799999999999
84.85,31.745023419203747,104,278.8299999999999
78.56666666666666,677.7864395676384,138,7303.0
85.01666666666667,33.13152462400472,138,281.3199999999997
85.21666666666667,33.20212139068945,138,293.2000000000007
81.06666666666666,34.00597550044816,138,303.0199999999995
84.35,32.29546792230724,137,285.00999999999976
81.61666666666666,35.6165191740413,137,306.3600000000006
82.03333333333333,511.3680124223602,137,7214.339999999998
85.06666666666666,40.36614751689686,137,372.92
81.66666666666667,694.3358395989975,313,7299.280000000001
84.56666666666666,33.39334119033589,313,284.15000000000055
81.01666666666667,39.44384346166083,313,337.0
83.08333333333333,33.82227964398507,313,313.6399999999994
86.56666666666666,34.842213114754095,291,319.8299999999999
77.2,920.4500170590242,291,8022.039999999999
84.61666666666666,32.74653822998194,291,239.03999999999903
84.56666666666666,35.155601659751035,291,304.7799999999993
79.3,679.1812846429735,136,7276.32
86.15,37.53048600883652,136,337.39999999999964
80.06666666666666,70.1811100292113,136,2662.5399999999995
85.68333333333334,34.89754945379392,136,313.2200000000002
85.05,31.933564413633736,140,276.0
79.58333333333333,582.4098883572567,140,7240.85
85.03333333333333,32.757223711647306,140,287.6800000000003
78.93333333333334,619.936558795258,140,7249.78
80.98333333333333,34.90798502807236,87,297.8599999999997
82.7,39.01360123647604,87,345.9199999999996
86.13333333333334,33.753664846220175,87,298.59999999999945
77.68333333333334,51.120341880341876,87,329.91999999999825
87.58333333333333,33.76426650731999,181,273.52
87.18333333333334,32.070523891767415,181,278.25
79.56666666666666,689.9488265971316,181,7300.549999999999
83.83333333333333,32.75692771084337,181,280.7899999999999
81.56666666666666,32.7484375,87,275.9899999999997
80.33333333333333,484.9710864485981,87,7230.75
80.93333333333334,513.0671433012122,87,7252.82
81.76666666666667,332.46975308641976,87,5437.179999999999
85.13333333333334,33.78662704309064,87,278.3400000000001
84.46666666666667,30.34992503748126,87,275.0
82.8,32.25574712643678,87,282.0
84.63333333333334,32.5509107196178,87,279.0
83.61666666666666,31.46943036087086,87,242.4400000000005
81.16666666666667,32.917775805974564,87,287.0
84.81666666666666,33.27790903721205,87,285.78000000000065
82.21666666666667,216.23202520767688,87,7198.360000000001
83.0,34.33484026522001,143,285.80999999999995
79.15,538.7817061303924,143,7230.339999999999
84.56666666666666,31.48886283704572,143,278.0
78.53333333333333,767.0880026367831,143,7318.65
86.75,33.189743589743586,143,284.55999999999943
85.56666666666666,33.757738095238096,143,283.77999999999975
86.35,32.34822715479965,143,263.1000000000013
80.1,32.357037474181176,143,279.0
84.36666666666666,32.742653606411395,289,273.3000000000002
82.7,33.71922377198302,289,281.00999999999976
79.53333333333333,617.4191217342968,289,7358.009999999999
85.23333333333333,35.508459994264406,289,325.1199999999999
85.88333333333334,32.36784584411849,146,278.2199999999998
79.28333333333333,739.5210561497325,146,7453.490000000001
84.16666666666667,32.44589000591366,146,284.1700000000001
84.8,37.13304093567251,146,311.0
80.66666666666667,612.2453968253967,87,7280.49
85.23333333333333,35.04597701149425,87,290.0
80.9,515.4568322981366,87,7253.37
85.23333333333333,33.381049562682215,87,290.69000000000005
