IRR,Request Count,Mean Latency (for window),99th Latency
0.0,89903,13.670147410486857,260.3546716000023
0.0,89978,38218.456668,94633.581758
0.0,101937,146.46672302846824,125.22121928
0.0,111689,300.6808930901353,79.35970405999998
0.0,120835,371.96973038807437,84.77159426000019
0.0,194920,36.68184379850131,163.8773592799997
0.0,195100,24517.636569,65112.072635
0.0,233107,50.46337735858788,549.1258259500034
0.0,233225,151763.00557525,327292.764498
0.0,245110,143.16898334253673,258.05448640999737
0.0,245298,220686.41385388887,343319.51522299997
0.0,245306,335049.422964625,402512.67203799996
0.0,247419,2338.1640209751217,459.3527353500001
0.0,247427,379176.702599375,523306.111447
0.0,247461,136695.50757618182,565459.0471259999
0.0,247507,194066.32826049998,899451.27981
