throughput,latency,threads
880.3,2.724251765490998,100
1237.35,2.6972810537860363,100
1259.1,2.583398426794598,100
1204.2,2.5127399050464807,87
1249.25,2.3440730658450657,67
1005.9,2.358710203760074,63
1236.9,2.2605102203360645,60
1205.05,2.471898246083579,49
1222.4,2.4306228460151114,41
1249.35,2.3494281182027614,25
1200.25,2.2919294151815537,25
1159.7,2.2166535091436743,25
1228.45,2.2061946694885703,25
999.2,2.2483876676477115,46
1252.8,2.245361211332489,46
1248.95,2.2564403892776896,46
1035.2,2.3669588227701026,49
1277.8,2.263531723975785,49
1224.45,2.325501653930548,49
1066.95,2.0671591781091174,49
1234.8,2.132200184183246,49
1038.2,2.365777129638518,48
1243.85,2.3801863208549294,48
1073.45,2.540319801383266,48
1261.75,2.4331500113340243,48
1040.35,2.5055855141012318,48
1255.15,2.4689572044993517,48
1023.25,2.374666028398025,48
1265.9,2.261671924343827,48
992.0,2.3633196458126347,48
1266.5,2.4005786966938394,48
1250.55,2.3753639908639292,48
1270.95,2.0848058125851554,47
1285.7,1.8329010191132202,30
1271.45,1.9446619382000419,25
1260.95,1.9851485598093035,25
