IRR,Request Count,Mean Latency (for window),99th Latency
0.0,7957,204.8422457883712,5310.589451740019
0.0,7963,60072.3729195,96310.785748
0.0,7975,135808.96826574998,164133.98390999998
0.0,7990,185858.35961493332,216784.19686199998
0.0,10053,1104.0605773376622,919.8034102400009
0.0,10199,20025.6288435137,338547.56557778
0.0,10204,152416.486839,363019.356414
0.0,11036,1681.3263336318407,8189.250565100051
0.0,11042,340264.60348366667,510140.581045
0.0,11100,45835.175791027774,341053.718113
0.0,11106,354475.266526,608586.908327
0.0,11156,54469.4191277619,676506.444894
