43,7
110,8
568,5
189,2
310,1
101,7
391,15
530,12
97,7
116,7
416,15
437,15
524,5
479,5
441,5
600,20
415,15
415,15
450,15
477,15
460,15
461,15
461,14
461,16
252,20
359,20
496,20
275,1
146,20
555,20
