IRR,Request Count,Mean Latency (for window),99th Latency
0.0,4701,104.2348862770065,3002.26599314
0.0,4742,11264.588635114285,64210.081709
0.0,4825,5733.690269457627,109635.76431099999
0.0,6220,228.49561189639294,4367.247972040002
0.0,6225,161545.759692,240475.411505
0.0,6515,3658.7770759460427,167695.0100937798
0.0,6523,199810.59280337498,231834.30291199998
0.0,6530,296401.7322767143,387010.333201
0.0,6716,9755.578467680723,469508.5350777002
0.0,6721,206957.92433059998,395181.940555
0.0,6743,116879.97809545454,603846.082215
0.0,6777,20362.227434264703,470128.38428899995
