throughput,latency,threads
71.9,43.29913786126006,178
699.5,21.91093137798734,178
899.45,14.74566620929467,178
266.35,15.155433725325684,418
704.6,12.349919844789119,418
491.9,19.49500222284734,418
277.9,24.980234434258882,276
296.3,31.649470870311838,276
346.85,34.45441614124694,276
8.3,35.05449181656305,172
0.1,76.9632765375494,170
0.1,6041.414773791666,168
80.15,619.7324529713752,505
260.1,213.52992425885117,505
174.05,131.22153622341045,505
5.75,142.64707236671222,178
0.1,315.4876123134664,176
0.05,8067.585187008772,175
0.1,260169.73887439998,173
0.1,296234.4225252,171
0.05,354591.7973094,170
84.95,1129.20059736839,394
145.35,450.2313093820273,394
138.55,287.54535727531515,394
91.45,277.94404525716953,564
79.4,342.1620688496923,564
84.95,439.1199126559479,564
81.5,487.0228330414887,356
45.25,613.9506154693346,356
12.6,990.0499263989952,356
0.05,2465.538493057391,176
0.1,11131.837205023528,174
0.1,536497.4720766,172
0.1,557271.8511869999,170
0.05,473442.0466062,169
0.1,534207.5363418,167
