throughput,latency,threads
370.65,75.299307174828,171
92.7,102.30672349455055,200
3.85,104.51096078296231,200
7.1,263.0336887679838,200
3.15,948.2015021914893,200
9.2,819.4031135475578,200
3.5,1360.5963512555206,200
8.55,1018.3477217011765,200
4.45,2004.3057533090907,200
5.65,1680.2860060857909,200
3.05,3333.5610636159695,200
7.3,2455.960105940625,200
5.35,3424.2570576242038,200
4.55,2709.4592797994183,200
6.15,3912.2212902647975,200
1.6,4408.421244060976,200
0.1,7397.738248535032,200
0.05,27299.567336742857,200
0.1,270571.5823444,200
0.05,267687.43770874996,200
0.1,282108.1639244,200
0.05,262777.9593315,200
0.25,343958.34316825,200
0.3,361761.4620975,200
0.1,346147.6967189231,200
0.05,360788.3494698889,200
0.1,297674.477561,200
0.05,378219.772666,200
0.1,316188.90932959993,200
0.05,411730.56077725,200
0.1,393202.30395459995,200
0.1,418324.052659,200
0.05,309152.1580532,200
0.1,274780.4753528,200
0.05,209296.88053425,200
0.1,441794.340705,200
