IRR,Request Count,Mean Latency (for window),99th Latency
0.0,149031,2.493570614762615,64.87857378999998
0.0,298369,2.1661433072476064,61.807298600000145
0.0,446272,2.419822375928558,60.374864029999785
0.0,595486,2.4179208650570088,68.30089658000013
0.0,744458,2.073579591986241,57.552650769999424
0.0,892179,2.1602715052525716,58.82869840000006
0.0,1041070,2.112090789009662,55.27886891000001
0.0,1190572,2.5772779376334327,65.69634671999938
0.0,1338108,2.4686049398100267,63.29934699999941
0.0,1485784,2.3459169240908477,65.26668442000006
0.0,1635564,2.294749826030439,59.9388993999996
0.0,1782962,2.1972830017502836,59.95582760999963
0.0,1932829,2.355740572161738,62.715150399999814
0.0,2081773,2.2599765015858333,60.171668929999505
0.0,2230168,2.902234659520163,77.97169585999964
0.0,2374397,2.5254202184646886,63.35064000000026
