throughput,latency,threads
1068.75,2.8816495568654967,66
1305.8,2.418170940894064,66
1273.5,2.278796364806338,66
1280.9,2.1094444455525254,66
1227.45,2.359541509751667,66
1251.3,2.503753630377688,66
1225.1,2.6123101648891534,116
1225.0,2.5094567273121076,116
1234.0,2.5221773325406316,141
1224.0,2.3840032318700604,141
1274.25,2.229133098073531,141
1287.05,2.173147582962737,141
1220.45,2.157883816357922,191
1222.2,2.6018630909860176,191
1211.75,2.5567046104243185,191
1225.85,2.7008931876574307,191
1282.25,2.2201940004986525,191
1236.45,2.4171162408299223,191
1185.15,2.8055776379242756,241
1257.45,3.025837717456949,241
1281.7,2.9572312985070615,241
1214.15,2.553416711546928,241
1273.85,2.479811592781519,241
1241.15,2.423884598441279,241
1190.4,2.6500563421258883,291
1213.95,3.117511793412721,291
1228.5,3.0002623005530804,291
1251.6,2.6937753468726706,291
1281.95,2.0595966066981823,291
1287.6,2.0753127268135243,291
1182.8,2.2565658749866495,341
1238.75,2.481045602139211,341
1266.4,2.3596159980579094,341
1233.7,2.126811962967923,341
1228.05,2.001355086211761,341
1228.95,2.149196651054881,341
1185.9,2.2970445773567265,362
1283.3,2.199620155206021,362
1240.15,2.1186086276789693,362
1234.85,1.99027602386256,362
1261.55,2.047107076669525,362
1245.65,2.106510370471972,362
1216.85,2.0428877111245627,412
1249.5,2.129277479437638,412
1267.3,2.1698776725875044,412
1250.8,2.4741353264704316,427
1285.65,2.4452942604501606,427
1191.9,2.592419905954555,427
1182.35,2.5376592826048294,187
1268.25,2.5125728464965347,187
1251.8,2.419350805830888,187
1252.35,2.2564015693948285,187
1192.0,2.4759086883673023,187
1238.55,2.473781270310694,187
1188.6,2.7051017431882936,237
1229.35,2.8084444147725716,237
1261.2,3.1015507916887928,237
1254.1,2.872380927809954,237
1210.0,2.7707774006481802,237
1241.2,2.3360862215670894,237
1230.45,2.38029878310729,287
1291.65,2.140485994573313,287
1257.9,2.0990052859566344,287
1234.15,2.1786263401216606,287
1215.45,2.2030506456333616,287
1260.45,2.3007124125641023,287
1161.5,3.017293571070706,98
1273.05,3.0240117955213965,98
1177.65,3.1201332459330144,98
1259.15,2.3096559458452566,98
1243.1,2.281731548488065,98
1248.8,2.198105818835063,98
1265.1,2.0597775307529234,77
1265.45,2.0557190549418487,77
1268.35,2.01938883771421,77
1265.1,2.130062275587436,77
1185.7,2.301075275122516,77
1244.2,2.353902811122258,77
1214.65,2.3190235765499616,127
1185.9,2.2423682952020894,127
1257.75,2.319272124796252,127
1259.85,2.3407887550612214,127
1274.45,2.2255845249544,127
1252.1,2.2584733641184327,127
1219.85,2.396389723650609,62
1240.7,2.497953783018995,62
1224.9,2.6509509691302693,62
1241.75,2.822750616537999,62
1236.65,2.933671743346316,62
1256.2,2.9137084386174172,62
1221.7,2.578094763999191,112
1245.55,2.5112676125830484,112
1233.8,2.5646340587439638,112
1194.45,2.49191372197609,112
1248.5,2.400674549087738,112
1118.45,2.5269407331777733,112
