throughput,latency,threads,p99 latency
212.3,35.527621062529384,25,443.39999999999776
210.9,41.34778532927115,25,480.97999999999956
213.4,30.082207868467407,25,435.3799999999974
220.6,32.78867483946293,25,446.3299999999999
206.1,31.85593419506463,25,446.0
212.2,28.47296187683284,25,427.0
216.8,30.760140268848627,25,457.8600000000006
208.5,30.7943338074917,25,441.6299999999992
207.5,34.49502958579881,25,473.4299999999984
211.0,29.648293029871976,25,427.0
221.8,27.85406360424028,25,412.2700000000004
207.9,25.58599552045267,25,386.47999999999956
215.3,19.47429906542056,25,332.3799999999992
215.8,19.36349907063197,25,325.59999999999854
208.1,18.678588290840416,25,310.28000000000065
207.6,17.19274831699539,25,291.57999999999805
216.9,16.632602545968883,25,291.0
220.3,16.74249530956848,25,303.0
213.5,16.115590771381964,25,302.1700000000001
204.9,16.54628330995792,25,298.45999999999907
217.1,16.14127132507595,25,279.0
205.5,15.554524913782851,25,271.6800000000003
210.0,15.458626865671642,25,252.19999999999888
204.8,14.345712920945783,25,243.25
214.3,14.966091540857896,25,244.53000000000065
213.4,14.770563798219584,25,242.72999999999954
204.8,14.716350173175682,25,253.20000000000434
218.1,13.861627086762285,25,220.9500000000007
210.7,13.166332428925328,25,211.0
207.1,13.418460806470797,25,221.0
207.9,13.722735893788526,25,212.25999999999837
215.8,13.97207367795603,25,213.0
214.7,14.359119943222142,25,218.8000000000029
206.7,14.629037983670571,25,222.48999999999978
217.3,13.176573835712613,25,181.53000000000065
215.9,13.772057102738122,25,200.04000000000084
216.5,16.241709481550675,25,249.0
210.6,16.743810298733,25,253.9500000000007
213.4,17.649924074290386,25,280.7599999999984
222.0,17.365765974718776,25,276.0
208.4,14.60194288389513,25,247.53999999999903
213.9,14.30150402238545,25,247.0
209.8,14.091207118604379,25,226.57999999999993
223.8,13.98527865404837,25,232.39999999999964
206.2,14.604029990627929,25,245.55999999999767
212.2,13.488028169014084,25,207.5799999999981
218.5,13.095387475310792,25,195.84000000000015
208.2,12.53543959294758,25,184.47999999999954
216.7,11.909675157747136,25,170.04999999999927
206.7,12.029643571344547,25,167.89999999999782
205.9,12.098985074626864,25,190.0
208.4,12.56893876089292,25,186.87999999999738
209.7,12.949668874172184,25,199.90000000000146
217.5,13.200332699619771,25,210.82999999999993
204.9,14.02736466389054,25,207.9300000000003
214.3,13.88149810964083,25,215.40000000000146
221.5,13.929037520391516,25,230.6800000000003
208.3,14.026383981154298,25,220.10000000000397
214.0,13.93951048951049,25,264.76000000000204
