IRR,Request Count,Mean Latency (for window),99th Latency
0.0,9613,78.01994661874544,2300.897525160017
0.0,9639,43024.16348856522,76025.42621599999
0.0,9647,102197.67095662499,140109.371785
0.0,11439,391.657479069834,305.8653467599999
0.0,11742,2370.1298229999998,89418.156789
0.0,11747,203040.17611559998,324411.613143
0.0,12316,1663.5155251384333,385.464807
0.0,12322,299723.048314,441841.969475
0.0,12327,354337.7363756,515224.50836499996
0.0,13327,2843.922697222567,208.90775375000092
0.0,13488,11065.795030955975,622634.8912314
0.0,13781,10117.068384384082,655875.9166000001
