throughput,latency,threads
152.9,33.94262446108568,559
293.55,59.696859167879936,559
34.0,78.04687576220209,559
1.2,198.02122205064637,172
0.2,1521.6824028755304,168
0.1,32989.5554366,166
0.25,73228.97806090908,161
0.1,89805.27727866666,159
0.05,102197.67095662499,158
58.6,543.3028716621276,591
15.6,528.8246286343434,591
15.4,381.82506129408483,591
5.8,923.4851421970109,250
4.25,793.9877880569744,250
4.9,2369.99680161204,250
0.25,2851.8471162180854,198
0.1,8264.13023347619,196
0.1,112804.52656755556,194
21.3,2517.6618729906977,371
2.25,2613.4264524778014,371
4.4,1633.775838055456,371
0.65,9476.214521116437,194
0.05,12178.420526343138,193
0.1,299723.048314,191
0.05,318194.4060835,190
0.1,296087.98936879996,188
0.1,354337.7363756,186
40.0,3110.5321749129353,251
4.75,2914.289589751393,251
5.2,2169.977588196196,251
1.15,10465.71089168919,276
1.65,14236.53340295,311
4.8,15387.633045052631,411
8.0,8244.068542581315,373
5.3,6488.8109211629835,373
1.85,9649.735845465348,373
