178,293
20,134
75,55
90,151
90,151
91,57
39,209
356,331
25,308
350,202
70,307
90,151
193,385
24,306
20,134
223,128
350,202
71,277
25,308
126,110
188,344
48,92
89,55
364,157
25,308
231,343
178,293
389,33
24,308
337,106
