throughput,latency,threads,p99 latency,std dev,errors
48.0,11.286155429747811,25,103.11999999999989,26.07607321620855,0
48.2,11.385335413416536,25,104.76999999999998,26.673699862638586,0
51.5,11.698533131006576,25,110.66000000000007,27.371787295499008,0
48.9,10.982697201017812,25,97.33999999999992,23.93917755157096,0
48.4,10.906598984771573,25,103.0,23.17051871754318,0
50.8,10.352380952380951,25,97.03999999999996,19.710508632373728,0
54.0,10.53438891637803,25,99.77999999999997,20.417048544597044,0
49.5,11.163788850518007,25,115.36000000000035,24.58983993615454,0
48.4,11.76665022200296,25,125.72000000000003,32.1322586535276,0
51.5,11.957227138643066,25,159.0399999999986,33.49518644228781,0
49.9,11.754139488208729,25,163.47999999999954,34.01348899936983,0
49.0,11.661971830985914,25,135.8799999999992,33.00231683522252,0
45.8,10.863404689092762,25,106.10999999999967,25.565500087529788,0
49.3,10.449484536082474,25,101.0,22.78954769401533,0
47.8,10.835330901511202,25,100.39999999999986,23.837781245000603,0
48.7,11.105427974947808,25,101.81999999999994,24.696237735077656,0
50.6,11.034623217922608,25,107.0,24.573609317643392,0
48.7,11.394279877425944,25,107.0,25.817582786889783,0
52.1,11.706646676661668,25,127.58000000000038,29.10284179937762,0
50.6,11.573551263001486,25,107.0,29.36930158603724,0
52.5,11.920058852378615,25,113.79999999999882,29.770070539022914,0
51.2,12.15358527131783,25,129.84999999999718,31.04045109533895,0
47.1,11.812810327706057,25,119.0,27.78984390901833,0
46.4,11.735428281804358,25,124.4599999999998,27.654635247842776,0
48.1,11.817427385892115,25,136.71000000000004,28.22606219430023,0
45.5,11.719017094017094,25,116.61999999999989,27.18782978068619,0
49.9,11.795681937862032,25,123.0,28.347894480755368,0
48.8,11.63579604578564,25,122.51999999999998,26.97232686265106,0
47.5,11.071465832029212,25,113.55999999999949,25.354801824589423,0
53.8,11.368684342171086,25,125.0,30.366029301761962,0
49.2,11.053159478435305,25,102.04999999999995,28.878140470557863,0
46.8,10.929548910288899,25,102.0,27.949980743810496,0
48.9,11.081026673376948,25,102.0,28.38980174738072,0
47.0,10.844270833333333,25,94.89999999999964,24.89572246114812,0
52.2,10.593637762955362,25,85.0,23.468229223990996,0
47.8,11.533435426237874,25,102.20000000000026,30.58394532987107,0
52.9,11.644822411205602,25,123.0,31.424582994406634,0
51.9,12.187103077674646,25,146.0999999999999,33.32582337689292,0
49.2,12.60802775024777,25,151.80999999999995,34.38930312661458,0
47.3,12.287133631395927,25,145.2999999999995,30.542477971127777,0
51.1,12.909774436090224,25,177.4399999999996,33.81596424787096,0
50.5,12.728419989904088,25,160.50000000000364,31.971033226141863,0
52.8,12.626673277144274,25,191.9199999999964,33.02473133052285,0
50.7,11.882008776206728,25,128.36000000000013,30.600469518921056,0
50.7,11.245236932095748,25,101.03999999999996,25.166608964543443,0
51.3,10.475170399221032,25,84.92000000000007,21.94588734729162,0
