throughput,latency,threads,p99 latency,std dev,errors
108.4,161.21939907239363,1,635.3999999999996,137.33470044497446,0
111.6,170.4395324123273,1,642.9399999999996,144.91332226841595,0
117.3,170.6473081814328,1,650.8100000000003,150.70939392196797,0
122.2,174.3207834602829,1,682.3199999999997,154.18971372961866,0
109.5,173.9196699956578,1,650.0,150.69777987686433,0
126.5,168.3453207150368,1,701.0,150.13289512161893,0
118.0,167.74338513229736,1,683.8499999999993,141.38672471847806,0
107.1,173.30080242897418,1,678.7600000000002,145.9887879293863,0
122.5,168.70533642691416,1,710.5799999999998,147.61534576130254,0
129.0,166.78178766261013,1,691.9199999999981,143.4043314628427,0
136.0,162.29842296805498,1,622.6799999999956,137.99286130260558,0
122.5,157.25465594981375,1,696.0,135.71085440920154,0
104.3,161.95526636844244,1,557.2400000000015,131.88386753768404,0
148.9,157.1579050224741,1,542.5200000000004,125.42428304292422,0
166.2,147.35680058975302,1,542.2800000000005,120.63967900436475,0
109.9,151.00075600075598,1,514.1000000000004,121.67681048487077,0
118.7,147.72061798786095,1,542.0999999999993,121.17311716216948,0
136.2,150.7101694915254,1,613.9000000000032,126.58659609959803,0
113.7,167.30453879941433,1,661.3799999999991,137.97051549483282,0
135.4,157.87876984126984,1,723.1800000000002,140.94652597646,0
104.2,162.47272727272727,1,738.0799999999998,145.0962915403979,0
127.7,165.96299376299373,1,698.0500000000147,146.53934582137086,0
125.2,162.56812182741118,1,736.7399999999998,147.74648160271107,0
130.3,165.04842018875667,1,615.5,140.5410177397224,0
126.0,156.94599371563237,1,637.3999999999942,137.13880875764704,0
119.8,159.92000797925394,1,694.8599999999996,139.69543382117666,0
144.0,153.29821188233032,1,593.9899999999998,128.18278025435762,0
123.0,155.83833853354133,1,702.0,137.93477383059604,0
108.4,162.34854604200325,1,668.880000000001,137.4192276001642,0
132.2,157.80732860520095,1,606.6899999999987,135.09513165306967,0
144.0,158.06048069345943,1,604.4400000000004,137.77779831926918,0
143.1,151.79344324426756,1,533.0,124.49590367231752,0
119.6,148.16793468175914,1,519.1000000000004,119.16282072522026,0
136.2,147.13998894824093,1,500.09999999999945,116.00650472862034,0
131.2,150.45632899452934,1,520.9299999999985,120.73183608962228,0
115.5,158.6417910447761,1,533.75,125.74056346981683,0
109.9,161.7455357142857,1,561.8400000000001,129.36292266511262,0
115.1,168.31651473394106,1,596.8199999999997,135.93742358347683,0
113.3,176.86491846628468,1,603.0,140.59654400065565,0
149.1,164.78046778826425,1,601.25,135.00049866560377,0
137.8,154.02949738016687,1,564.3800000000001,126.2636173675118,0
124.8,153.76704761904762,1,601.0,130.49515012585871,0
132.9,145.86393683437385,1,542.0599999999995,121.45510356219226,0
128.3,152.6000381825124,1,599.6099999999996,127.96274988459699,0
128.2,157.12757681835862,1,709.8499999999985,134.83801134532123,0
105.7,161.26196727933748,1,721.4799999999994,139.7347568372717,0
132.0,162.59850323624596,1,721.5299999999997,138.59951557486846,0
126.5,162.4382615759545,1,721.75,138.97591277999416,0
114.1,167.97219318419403,1,691.1599999999999,140.3652437886843,0
133.8,158.3801342812006,1,617.7000000000007,127.52420106216798,0
128.1,159.55482587064677,1,613.0400000000018,131.56837600316194,0
161.9,148.41401747536716,1,588.0,121.98151786118177,0
162.9,136.51320947673426,1,524.239999999998,110.48876915237864,0
129.4,137.25111645482653,1,517.6199999999972,110.83016754518414,0
116.9,139.18798177995794,1,506.72999999999956,112.6275981762759,0
129.0,149.00390189520624,1,646.2999999999993,125.38170026798814,0
116.4,161.76855806386007,1,712.8199999999997,135.59868068215613,0
127.2,163.47456588355462,1,637.0,133.54217223833263,0
127.3,160.4910982196439,1,681.0,133.6352484287854,0
115.9,164.56046894282187,1,573.1200000000026,131.85541785228037,0
