IRR,Request Count,Mean Latency (for window),99th Latency
-1,11492,803.5460854478421,15504.88
-1,16742,1283.3106527748246,31515.85
-1,22192,595.2235754675946,15471.0
-1,27594,825.885305425032,15511.17
-1,33045,660.9470763977806,15468.0
-1,38297,1019.4415020620794,15501.82
-1,38370,36918.096774193546,54614.0
-1,38635,50227.97368421053,118853.08000000002
-1,43722,6773.280844155844,139598.68
-1,48905,1219.7630145937705,31439.239999999998
-1,53270,4009.4794166078564,31618.0
-1,58841,421.86154177433247,15415.85
-1,64070,1388.03861003861,31466.739999999998
-1,69623,523.9124972926143,15449.46
-1,75149,527.4423367104979,15452.0
-1,80572,916.9864457831325,26775.53
-1,84844,4247.09186855361,31628.0
-1,90239,907.154223549488,20519.800000000007
-1,95869,555.5924910356464,15454.58
-1,101334,578.0315766550523,15445.349999999997
-1,106407,1860.4990787655458,31600.14
-1,111906,447.34513858336993,15441.59
-1,117416,736.225758540208,15462.849999999999
-1,122842,691.1476729012614,15476.080000000002
-1,128304,392.46410946612826,15419.41
-1,133942,460.8809166845149,15434.31
-1,139312,884.7635839432246,15434.599999999997
-1,144759,564.1308820310791,15450.599999999999
-1,150368,474.27531914893615,15428.0
-1,155953,497.180632749038,15448.259999999998
-1,161437,564.507662421757,15454.0
-1,167052,404.29692539238874,15407.48
-1,172597,560.2721030042919,15449.170000000002
-1,178221,452.3920172599784,15444.0
-1,183962,291.02555366269166,15379.039999999999
-1,189415,741.7285377863412,15502.279999999999
-1,194718,738.4049416609472,15428.399999999998
-1,200143,577.9251490395231,15467.0
-1,205882,263.9987080103359,15375.65
-1,211195,736.6985635359115,15491.22
-1,216697,576.4504230852679,15473.9
-1,222396,461.9407783417936,15447.880000000001
-1,227678,783.6796317606444,15447.539999999999
-1,233241,261.32182138143423,15379.299999999997
-1,238692,615.8595117457393,15354.14
-1,244147,629.3049522154648,15476.949999999999
-1,249673,548.7229483608313,15453.33
-1,254942,781.4223717799953,15462.399999999998
-1,260387,702.093101138647,15433.599999999999
-1,265831,775.0719965613582,15500.46
-1,271349,506.1910136748426,15453.84
-1,276843,577.6364229765013,15459.0
-1,282204,610.148073925629,15437.09
-1,287715,468.0806593406593,15461.49
-1,293386,471.6083333333333,15446.189999999999
-1,298885,522.5271300937023,15457.22
-1,304450,494.550880206097,15446.41
-1,309991,518.1379235447437,15429.0
-1,315626,503.4261496079678,15445.599999999999
-1,320967,928.5877173176789,15478.4
