31,13
466,12
411,18
199,10
261,8
188,8
498,20
262,13
392,18
425,21
433,3
557,21
589,2
537,2
567,21
310,20
226,18
114,21
343,1
360,20
425,1
422,1
428,1
441,2
447,21
575,5
235,1
220,21
562,1
427,9
