throughput,latency,threads,p99 latency
17.233333333333334,148.1096681096681,31,1572.8599999999901
17.083333333333332,109.28362573099415,31,1038.2499999999973
18.233333333333334,112.72987721691678,466,1222.619999999998
18.0,87.79519774011298,466,884.2499999999976
16.916666666666668,90.63256484149855,411,766.7999999999993
17.85,78.10422535211268,411,717.7899999999998
16.416666666666668,89.67781155015197,199,843.9899999999993
17.733333333333334,82.115438108484,199,775.1999999999996
17.633333333333333,84.62464985994397,261,958.6000000000004
17.683333333333334,83.45677233429394,261,766.05
17.583333333333332,83.98678414096915,188,782.379999999998
17.5,89.76780626780626,188,1017.2500000000007
17.716666666666665,80.37146892655366,498,821.4799999999991
17.95,81.32638888888889,498,895.0699999999988
17.3,76.87517934002868,262,781.1999999999997
17.316666666666666,81.7488986784141,262,773.2999999999981
17.15,79.30973451327434,392,738.0200000000023
17.6,86.5638450502152,392,820.1799999999998
17.183333333333334,69.71014492753623,425,742.0700000000007
17.816666666666666,70.12273361227336,425,681.5400000000074
17.25,82.54933726067746,433,829.4000000000061
17.283333333333335,73.40401146131805,433,722.05
17.266666666666666,73.02092675635276,557,734.6999999999996
17.9,74.19553072625698,557,735.5800000000011
17.15,70.70914542728636,589,624.3200000000063
16.4,81.12460567823344,589,770.9499999999998
17.666666666666668,94.07659574468084,537,1287.019999999995
17.066666666666666,86.41930618401207,537,876.5600000000026
16.683333333333334,73.81371087928464,567,714.1199999999999
16.983333333333334,73.13141993957704,567,558.9200000000001
18.083333333333332,77.87016574585635,310,714.5
16.1,79.6834094368341,310,717.42
18.016666666666666,76.43166441136671,226,722.2
18.466666666666665,75.19485791610283,226,712.4000000000001
17.733333333333334,70.29329608938548,114,563.9600000000005
17.416666666666668,85.1890756302521,114,929.2000000000024
17.633333333333333,75.42450142450141,343,757.6500000000011
16.75,71.46,343,549.47
17.683333333333334,83.58796992481203,360,815.0400000000018
17.383333333333333,72.80902255639097,360,715.3399999999999
17.216666666666665,84.88676470588236,425,817.3299999999996
17.666666666666668,71.52325581395348,425,638.2000000000002
17.116666666666667,74.29970326409494,422,744.75
17.8,89.992700729927,422,1049.9799999999998
17.916666666666668,78.10738255033557,428,775.4199999999992
17.783333333333335,72.23605150214591,428,580.0
17.233333333333334,84.44847605224963,441,831.2000000000027
17.266666666666666,67.79154078549848,441,582.85
17.633333333333333,78.14387464387464,447,750.7200000000003
18.433333333333334,81.40927694406548,447,951.2399999999994
17.466666666666665,76.5874635568513,575,714.52
17.083333333333332,78.76595744680851,575,720.9399999999999
18.516666666666666,80.02442333785616,235,789.24
17.333333333333332,121.30858806404657,235,2381.960000000001
17.15,71.1862464183381,220,587.2799999999988
17.516666666666666,84.67297297297297,220,923.9800000000007
18.483333333333334,81.05444887118193,562,957.2200000000001
18.566666666666666,89.98002663115845,562,957.4000000000001
17.166666666666668,76.13940256045518,427,716.9599999999999
17.516666666666666,87.87899860917942,427,921.399999999993
