IRR,Request Count,Mean Latency (for window),99th Latency
-1,3064,108.92397660818713,1038.2499999999973
-1,5241,86.17538896746817,814.8799999999993
-1,7330,77.69662921348313,717.5699999999999
-1,9376,82.20972222222223,775.1099999999996
-1,11502,82.79142857142857,765.5200000000004
-1,13603,89.2176386913229,1017.0000000000009
-1,15745,82.40499306518724,942.56
-1,17826,81.21491228070175,772.2499999999991
-1,19915,85.68723098995696,820.1799999999998
-1,22017,72.08963585434172,685.9500000000033
-1,24101,74.0014409221902,722.2499999999998
-1,26206,73.25071225071224,708.1600000000034
-1,28235,80.71742543171115,770.86
-1,30315,87.96803652968036,888.319999999992
-1,32348,73.98640483383684,558.9200000000001
-1,34404,80.64864864864865,718.96
-1,36591,75.75270270270269,712.3600000000001
-1,38701,81.21923620933522,832.239999999999
-1,40793,76.1371087928465,805.0799999999948
-1,42887,79.04640718562874,769.31
-1,44997,66.18767908309455,546.1799999999998
-1,47088,86.37662337662337,1049.4199999999996
-1,49218,73.05726872246696,606.8199999999924
-1,51323,71.32738095238095,712.0799999999998
-1,53490,74.89423076923076,724.7099999999999
-1,55555,79.60826210826211,929.6400000000057
-1,57721,125.53687315634217,2400.6800000000076
-1,59799,81.07044198895028,921.5
-1,62029,100.6486111111111,975.0099999999992
-1,64120,88.9806896551724,912.2200000000014
