578,337,16
229,524,20
183,168,10
82,529,4
386,464,20
529,31,21
29,220,18
425,508,20
569,46,1
33,32,1
596,549,1
46,579,1
23,50,21
572,38,1
567,596,1
22,595,21
591,31,21
38,28,1
600,576,21
50,592,1
572,37,1
26,24,21
589,599,1
33,26,1
562,596,21
588,27,21
21,593,21
23,596,2
35,26,21
594,34,1
