throughput,latency,threads,p99 latency
239.41666666666666,30.486933614330873,163,483.3600000000006
234.7,23.20259823920979,163,347.85000000000036
234.96666666666667,19.82989745216196,163,270.39999999999964
236.43333333333334,15.391463542211529,163,201.16999999999823
237.21666666666667,19.441160949868074,163,270.47999999999956
235.08333333333334,20.55451746469901,163,298.3699999999971
237.48333333333332,19.476923076923075,163,219.2000000000007
237.41666666666666,17.7492156452625,163,229.36000000000058
238.68333333333334,15.241077019411396,163,162.0
236.73333333333332,15.288008452192287,163,154.6800000000003
238.63333333333333,16.497104958416674,163,176.0
237.4,16.662465868515017,163,164.54000000000084
236.33333333333334,14.983045425463851,163,150.0
233.6,17.76093232118037,163,213.0
236.53333333333333,15.417785234899329,163,159.2400000000016
232.95,16.307552417629438,163,180.97999999999954
235.76666666666668,14.930849925069577,163,150.0
237.93333333333334,14.757054442463023,163,146.65999999999985
237.55,16.922077922077918,163,223.48999999999978
238.18333333333334,16.329105963735458,163,184.73999999999978
239.35,15.216097254244392,163,155.0
235.61666666666667,15.128421942712187,163,169.36000000000058
236.6,14.854430379746836,163,162.1900000000005
236.53333333333333,15.779955738223206,163,189.44000000000233
235.33333333333334,15.895125080179602,163,200.4500000000007
242.85,15.10483455313885,163,151.90999999999804
231.85,14.497903451241802,163,146.95999999999913
233.26666666666668,16.93371416253503,163,200.4000000000051
235.93333333333334,14.74002985711239,163,163.21999999999935
235.08333333333334,14.864772848175337,163,151.0
235.63333333333333,14.882534940787368,163,164.2600000000002
235.76666666666668,16.50373692077728,163,189.0
233.28333333333333,15.963427713427713,163,192.7600000000002
233.15,15.599254922831292,163,178.12000000000262
231.85,15.622419197924549,163,169.34999999999673
235.3,18.73308628904182,163,276.09999999999854
233.71666666666667,14.982773564463704,163,158.760000000002
235.2,15.755977796754909,163,150.3099999999995
233.61666666666667,14.768634529624123,163,140.8199999999997
236.96666666666667,19.171773937016223,163,254.36000000000058
235.68333333333334,15.489956424699754,163,179.89999999999964
235.71666666666667,14.74556841099671,163,150.78000000000065
235.9,17.435938330675175,163,253.9500000000007
237.08333333333334,14.295580399122347,163,156.28999999999903
236.83333333333334,15.083253690134862,163,158.45999999999913
233.78333333333333,14.799032258064516,163,161.98999999999978
238.93333333333334,14.482639615143274,163,143.0
237.51666666666668,14.27341261414313,163,137.61999999999898
236.35,15.33645157861167,163,163.36999999999898
236.2,15.649165434185505,163,161.98999999999978
233.9,15.563998287671232,163,165.0
232.81666666666666,15.470113085621971,163,162.1399999999994
233.88333333333333,15.230653804930332,163,172.6900000000005
240.18333333333334,16.589911596463857,163,185.84000000000015
238.6,16.484848484848484,163,220.0
237.26666666666668,16.988299117115197,163,187.90999999999804
234.31666666666666,18.5765843179377,163,270.0
235.21666666666667,15.140356427290941,163,157.6800000000003
239.85,14.808477237048665,163,178.4400000000005
232.35,15.10332182916307,163,156.5600000000013
