IRR,Request Count,Mean Latency (for window),99th Latency
0.0,3433,143.28342871023574,4103.248343599999
0.0,3543,3707.8103593727274,67047.88388195001
0.0,8117,151.87614179646238,2233.2426500999954
0.0,8152,29039.000699548385,164168.804808
0.0,9107,543.2523373553629,1410.555175879999
0.0,9378,2109.801016630996,86052.30976363675
0.0,9382,194471.44619324998,354464.684268
0.0,9467,8427.198370230768,237139.95887899998
0.0,9511,30554.99113865909,479641.80023999995
0.0,9554,44524.371533906975,506670.139875
0.0,9558,484664.91038799996,609653.680372
0.0,9693,16577.693543461537,645142.1209285503
